gemini_prediction,orig_gemini_prediction,gpt_prediction,orig_gpt_prediction,label,q_idx,config,strategy,criteria
"Türkiye Kıbrıs yaygın Büyük cami okul, kuzey Kıbrıs laik kimlik eğitim sistem tehdit etmek yön görüş mevcut. Devlet başkanlığı basın bürosu, Yanukoviç'in Soçi'de Rusya ile ""geleceğe yönelik bir stratejik ortaklık anlaşması için hazırlık"" görüşmeleri yaptığını açıkladı. Kıbrıs Türk, Türkiye kültürel etki altı girmek seçim oy kul, bazı Ankara müslüman girişim karşı endişe dil getirmek.","Kıbrıslı Türkler, Ankara'nın kültürel ve dini etkisi altında girecekleri seçimlerde oy kullanırken, bazıları Türkiye'nin Müslümanlaştırma girişimlerine karşı endişelerini dile getiriyor.

Ankara'nın Kıbrıs'ta yaygınlaştırdığı büyük camiler ve dini okullar, Kuzey Kıbrıs'ın laik kimliğini ve eğitim sistemini tehdit ettiği yönünde görüşler mevcut.","Kıbrıslı Türkler, Türkiye'nin Kuzey Kıbrıs'ta inşa ettiği devasa caminin, Ankara'nın kültür ve yaşam tarzını dayatma çabası olarak gördüklerini belirtiyorlar. Cami, Kıbrıslı Türkler arasında endişeyle karşılanıyor ve ada kimliğinin değişmesine neden oluyor. Türkiye'nin ada genelinde büyük cami projelerine girişmesi, Kıbrıslı Türkler arasında tepkilere neden oluyor ve Ankara'nın ada kültürüne İslami kuralları dayatma çabaları protesto ediliyor.","Kıbrıslı Türkler, Türkiye'nin Kuzey Kıbrıs'ta inşa ettiği devasa caminin, Ankara'nın kültür ve yaşam tarzını dayatma çabası olarak gördüklerini belirtiyorlar. Cami, Kıbrıslı Türkler arasında endişeyle karşılanıyor ve ada kimliğinin değişmesine neden oluyor. Türkiye'nin ada genelinde büyük cami projelerine girişmesi, Kıbrıslı Türkler arasında tepkilere neden oluyor ve Ankara'nın ada kültürüne İslami kuralları dayatma çabaları protesto ediliyor.","İngiliz Guardian gazetesi, Pazar günü Kuzey Kıbrıs'ta yapılacak milletvekili seçimlerini ele alan haberinde, Kıbrıslı Türklerin Ankara'nın adada artan dini etkisinden endişe ettiğini ve Türk hükümetini adadaki yaşam tarzını değiştirmeye çalışmakla eleştirdiklerini yazıyor.",53,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 14}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 41}, 'should_replace_conjunctions': {'enabled': False, 'number': 4}, 'should_replace_ner': {'enabled': True, 'number': 10}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 1}}",2,"['Coherence', 'Fluency', 'Consistency', 'Relevance']"
"Türkiye, darbe girişimi nedeniyle kısa vadede terörle mücadele yasalarında reform yapmayı imkansız görüyor. Türkiye, AB'nin göçmen anlaşmasındaki taahhütlerini yerine getirdiğini, AB'nin de kendi taahhütlerini yerine getirmesi gerektiğini belirtiyor.","Türkiye, darbe girişimi nedeniyle kısa vadede terörle mücadele yasalarında reform yapmayı imkansız görüyor. Türkiye, AB'nin göçmen anlaşmasındaki taahhütlerini yerine getirdiğini, AB'nin de kendi taahhütlerini yerine getirmesi gerektiğini belirtiyor.","Ab göçmen an ilgili taahhüt yer getirmek belirmek Çelik, Türkiye de taahhüt yer gerekmek ifade etmek. NetzDG, Almanya'da tartışma yaratmış durumda. Ab Yasa Avrupa ortak tartışmak Açık olmak ve Uz reform yapmak taahhüt edebileceğini belirmek Çelik, bun imkân olmak söylemek.","Türkiye'nin terörle mücadele yasalarını Avrupalı ortaklarıyla tartışmaya açık olduğunu ve uzun vadede reformları yapmayı taahhüt edebileceğini belirten Çelik, kısa vadede bunun imkansız olduğunu söyledi. Türkiye'nin göçmen anlaşmasıyla ilgili taahhütlerini yerine getirdiğini belirten Çelik, AB'nin de taahhütlerini yerine getirmesi gerektiğini ifade etti.","AB Bakanı Ömer Çelik, AB'nin Türk vatandaşlarına vize serbestliğini getirmesi karşılığında Türkiye'den istediği terörle mücadele kanunundaki değişikliklerin kısa vadede yapılamayacağını belirtti.",55,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 12}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 45}, 'should_replace_conjunctions': {'enabled': False, 'number': 4}, 'should_replace_ner': {'enabled': True, 'number': 5}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 1}}",1,"['Consistency', 'Coherence', 'Relevance', 'Fluency']"
"Başbakan David Cameron, Taliban'ın barış sürecinde yer alması gerektiğini ancak bunun için şiddeti terk etmesi gerektiğini belirtti. Cameron ayrıca 2014 sonunda Afganistan'da tüm İngiliz savaş birliklerinin çekileceğini açıkladı.","Başbakan David Cameron, Taliban'ın barış sürecinde yer alması gerektiğini ancak bunun için şiddeti terk etmesi gerektiğini belirtti. Cameron ayrıca 2014 sonunda Afganistan'da tüm İngiliz savaş birliklerinin çekileceğini açıkladı.","Afganistan başbakan ##eroneron, İngiltere Taliban barışmak süreç katılmak için şiddet bırakmak belirmek. İngiltere İngiliz asker 2014 yıl tamamen çekmek açıklamak. Uzmanlara göre, yapboz telefonların cep telefonu sektörüne nasıl bir etkisi olacağı belirsiz. Motorola, sosyal medyada yaptığı açıklamada bir yıldan uzun süredir proje üzerinde çalıştıklarını duyurdu.","İngiltere Başbakanı Cameron, Afganistan'daki Taliban'ın barış sürecine katılması için şiddeti bırakması gerektiğini belirtti. Afganistan'da İngiliz askerlerinin 2014 yılında tamamen çekileceğini de açıkladı.","İngiltere Başbakanı David Cameron, Afganistan'daki güvenlik sorununa çözüm ile birlikte, siyasi bir çözümün de kurulması gerektiğini söyledi.",60,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 8}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 45}, 'should_replace_conjunctions': {'enabled': False, 'number': 6}, 'should_replace_ner': {'enabled': True, 'number': 7}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 2}}",1,"['Coherence', 'Consistency', 'Relevance']"
"HDP, Ankara'ya ""Adalet ve Özgürlük"" yürüyüşü başlatma kararı aldı. Yürüyüş, 15 Haziran'da başlayacak ve HDP Eş Genel Başkanları Pervin Buldan ve Mithat Sancar öncülük edecek.","HDP, Ankara'ya ""Adalet ve Özgürlük"" yürüyüşü başlatma kararı aldı. Yürüyüş, 15 Haziran'da başlayacak ve HDP Eş Genel Başkanları Pervin Buldan ve Mithat Sancar öncülük edecek.","yürümek 15 haziran başlamak iki kol yapılması planlamak. Hdp, Ankaray adalet özgür' vurgu bir yürümek başlamak karar al.","HDP, Ankara'ya 'Adalet ve Özgürlük' vurgusuyla bir yürüyüş başlatma kararı aldı. Yürüyüşün 15 Haziran'da başlaması ve iki koldan yapılması planlanıyor.","CHP'li Enis Berberoğlu, HDP'li Leyla Güven ve HDP'li Musa Farisoğulları'nın milletvekilliklerinin haklarındaki kesinleşmiş yargı kararının TBMM Genel Kurulu'nda okunarak düşürülmesinin ardından HDP Merkez Yürütme Kurulu (MYK) dün olağanüstü toplandı.",61,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': True, 'number': 8}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 45}, 'should_replace_conjunctions': {'enabled': False, 'number': 4}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",1,"['Coherence', 'Fluency']"
"AB'nin INDICIT projesi, caretta carettaların %53'ünde sindirim sisteminde plastik kalıntısı buldu ve ölü kaplumbağaların %63'ünde plastik bulundu, canlılarda ise dışkıda plastik tespit edildi. Deniz kaplumbağaları, Akdeniz'deki plastik kirliliğinin bir göstergesidir ve deniz faunasına olan etkilerini belirlemek için kullanılır.",,"Avrupa Birliği'nin sponsorluğunda yapılan INDICIT projesi kapsamında yapılan araştırmada, denizlerdeki çöplerin deniz canlıları üzerindeki etkileri incelendi. Araştırmada 611 caretta caretta incelendi ve yüzde 53'ünde sindirim sisteminde plastik kalıntısı bulundu. Ölü olan kamplumbağaların yüzde 63'ünde plastik bulunurken, canlı olanların yüzde 31'inde dışkılarında plastik tespit edildi. Bu sonuçlar, deniz kaplumbağalarının plastik kirliliği konusunda önemli bir gösterge olduğunu göstermektedir.",,Aralarında Türkiye'nin de yer aldığı Akdeniz ülkelerinde yapılan bir araştırmaya göre deniz kirliliği nedeniyle caretta caretta kamplumbağalarının yarısından çoğunun sindirim sisteminde plastik bulunuyor.,62,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",0,
"Temmuz-Eylül döneminde günlük IŞİD saldırıları %42 artarak günde 11,2'ye ulaştı ve örgüt bu dönemde 2.978 kişiyi öldürdü. Uzmanlar, koalisyon güçlerinin baskısına rağmen IŞİD'in zayıflatılamadığını ve Rusya'nın Suriye'deki eylemlerinin örgütü güçlendirebileceğini öne sürüyor.","Temmuz-Eylül döneminde günlük IŞİD saldırıları %42 artarak günde 11,2'ye ulaştı ve örgüt bu dönemde 2.978 kişiyi öldürdü. Uzmanlar, koalisyon güçlerinin baskısına rağmen IŞİD'in zayıflatılamadığını ve Rusya'nın Suriye'deki eylemlerinin örgütü güçlendirebileceğini öne sürüyor.","ayrı, Işid toplam 1086 2978 belirmek. IHS Jane S araştırma kuruluş rapor göre, Işid günlük saldırı Temmuz-Eylül dönem bir önce Döne göre yüz 42 artmak ve örgüt gün ortalamak 11,2 gerçek.","IHS Jane's araştırma kuruluşunun raporuna göre, IŞİD'in günlük saldırıları Temmuz-Eylül döneminde bir önceki döneme göre yüzde 42 arttı ve örgüt günde ortalama 11,2 saldırı gerçekleştirdi. Ayrıca, IŞİD'in 3 ayda toplam 1086 saldırı düzenleyerek 2978 kişiyi öldürdüğü belirtiliyor.",Irak Şam İslam Devleti'nin (IŞİD) son üç ayda dünya genelinde 1000'in üzerinde saldırı düzenleyerek yaklaşık 3 bin kişiyi öldürdüğü belirtildi.,63,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': True, 'number': 14}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 33}, 'should_replace_conjunctions': {'enabled': False, 'number': 4}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",1,"['Fluency', 'Coherence']"
"Vali Nixon, Ulusal Muhafızların, Polis Memuru ##x'ın Michael Brown'un ölümüyle suçlanıp suçlanmayacağına karar verecek jüri sürecini destekleyeceğini duyurdu. Vali ayrıca olası protestolara hazırlık olarak güvenlik güçlerinin komutasını Ferguson polisinden . Louis Polis TeşkilatıSt'na devretti.","Vali Nixon, Ulusal Muhafızların, Polis Memuru Wilson'ın Michael Brown'un ölümüyle suçlanıp suçlanmayacağına karar verecek jüri sürecini destekleyeceğini duyurdu. Vali ayrıca olası protestolara hazırlık olarak güvenlik güçlerinin komutasını Ferguson polisinden St. Louis Polis Teşkilatı'na devretti.","Vali Jay Nixon, Ulusal Muhafızlar'ın polis güçlerine destek vereceğini belirtti. Jüri, Polis Memuru Darren Wilson'ın Michael Brown'ın ölümüyle ilgili suçlanıp suçlanmayacağına karar verecek.","Vali Jay Nixon, Ulusal Muhafızlar'ın polis güçlerine destek vereceğini belirtti. Jüri, Polis Memuru Darren Wilson'ın Michael Brown'ın ölümüyle ilgili suçlanıp suçlanmayacağına karar verecek.",ABD'nin Missouri eyaleti valisi jürinin Ferguson'da polis tarafından öldürülen siyahi gencin öldürülmesiyle ilgili kararını açıklaması öncesi Ulusal Muhafızları harekete geçirdi.,66,"{'should_shuffle': False, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': True, 'number': 5}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",2,['Consistency']
"İran ve Türkiye, İran'ın nükleer anlaşmasının kaderi ve ABD yaptırımlarını görüştü; İran yetkilileri ABD'ye karşı meydan okuyan açıklamalarda bulundu.

İran dini lideri Hamaney ve cuma namazı başvaizi Kaşani, ABD ile görüşmelerin reddedilmesi ve İslam Cumhuriyeti'nin geleceği konusunda endişe duyulmaması gerektiği mesajları verdiler.","İran ve Türkiye, İran'ın nükleer anlaşmasının kaderi ve ABD yaptırımlarını görüştü; İran yetkilileri ABD'ye karşı meydan okuyan açıklamalarda bulundu.

İran dini lideri Hamaney ve cuma namazı başvaizi Kaşani, ABD ile görüşmelerin reddedilmesi ve İslam Cumhuriyeti'nin geleceği konusunda endişe duyulmaması gerektiği mesajları verdiler.","Erdoğan, Türkiye İran il ilişki devam ve iki ilişki gelişmek yol aramak istemek belirmek. İran Resmi haber ajans Irna haber göre, Türkiye cumhurbaşkanı Erdoğan il İran dışiş bakmak vaiz görüşme, İran il uluslararası güç Aras varmak nükleer an Kader ve ABD İran uygulamak yaptırım elemek alındı.","İran'ın resmi haber ajansı IRNA'nın haberine göre, Türkiye Cumhurbaşkanı Erdoğan ile İran Dışişleri Bakanı Vaizi'nin görüşmesinde, İran ile uluslararası güçler arasında varılan nükleer anlaşmanın kaderi ve ABD'nin İran'a uyguladığı yaptırımlar ele alındı. Erdoğan, Türkiye'nin İran ile ilişkilerin devamını ve ikili ilişkileri geliştirmenin yollarını aramayı istediğini belirtti.","İran Cumhurbaşkanı Hasan Ruhani'nin dün Ankara'ya giden özel temsilcisi Mahmud Vaizi, Cumhurbaşkanı Recep Tayyip Erdoğan'a bir mesaj iletti.",68,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': True, 'number': 12}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 49}, 'should_replace_conjunctions': {'enabled': False, 'number': 6}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",1,"['Coherence', 'Fluency']"
"Kamu ve özel sektör grevi nedeniyle Yunanistan'da uçuşlar, ulaşım, okullar ve hastaneler aksarken, ülkedeki işsizlik oranı yüzde 28'e yaklaştı ve 240 milyar Euro kurtarma kredisine rağmen ikinci bir kurtarma paketine ihtiyaç vardır.",,"Yunanistan'da kamu ve özel sektör çalışanlarının grevi, uçuşlar, ulaşım ve eğitim sektörünü olumsuz etkiledi. Ülkenin ekonomik durumu ise ikinci bir kurtarma paketine ihtiyaç duyabileceği spekülasyonlarına neden oluyor.",,"Yunanistan'da işçiler kesintilere karşı 24 saatlik genel greve giderken, uluslararası borçverenler kurtarma kredisinin son taksitini serbest bırakıp, bırakmamayı değerlendiriyor.",70,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 3}}",0,
"Konya merkezli 17 ilde, Gülen yapılanmasıyla bağlantılı olduğu iddia edilen 73 pilot gözaltına alındı ve tasfiye işlemleri kapsamında İçişleri Bakanlığı'nda da 265 personel görevden uzaklaştırıldı.",,"Bugün Konya merkezli 17 ilde 71 üsteğmen ve 73 pilot için yakalama kararı çıkarıldı. Polis, 73 pilotun 53'ünü gözaltına aldı. Ayrıca İçişleri Bakanlığı'nda Gülen yapılanmasına yönelik tasfiyeler yapıldı ve Jandarma Genel Komutanlığı'ndan 153, Sahil Güvenlik Komutanlığı'ndan ise 112 personel görevden uzaklaştırıldı.",,"Milli Savunma Bakanlığı, 15 Temmuz darbe girişimi sonrası Gülen yapılanmasına yönelik soruşturma kapsamında, kara ve deniz kuvvetleri komutanlıklarından 195 personelin ihraç edildiğini açıkladı.",71,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': True, 'number': 8}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 50}, 'should_replace_conjunctions': {'enabled': False, 'number': 4}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",0,
"Yusaku Maezawa, Twitter'da mesajını paylaşan 100 kişiye yaklaşık 1 milyon dolar ödeyecek ve bu mesaj, tüm zamanların en çok paylaşılan Twitter mesajı oldu. Daha önceki rekor sahibi Carter Wilkinson'un bedava tavuk nugget için attığı tweet, 3,6 milyon kez paylaşılmıştı.",,"Japon milyarder Yusaku Maezawa, Twitter'da paylaşılan bir mesaj için 100 talihliye yaklaşık 1 milyon dolar ödeyecek. Bu mesaj, tüm zamanların en çok paylaşılan Twitter mesajı oldu. Daha önceki rekor ise ABD'li bir öğrenciye aitti.",,Japon milyarder Yusaku Maezawa'nın 10 milyon yen (925 bin dolar) ödül vadettiği Twitter mesajı paylaşım rekoru kırdı.,72,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 14}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 47}, 'should_replace_conjunctions': {'enabled': False, 'number': 3}, 'should_replace_ner': {'enabled': True, 'number': 4}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 1}}",0,
"Guardian gazetesi, eski ABD ve İngiltere istihbarat örgütlerinin gizli belgelerini yayınladıktan sonra, Başbakanlık yetkilileri gazeteyle görüşerek belgelerin imha edilmesini talep etti. Guardian gazetesi, editörünün iki İngiliz istihbarat görevlisinin gözetiminde belgelerin bir kısmını imha ettiği kabul etti.","Guardian gazetesi, eski ABD ve İngiltere istihbarat örgütlerinin gizli belgelerini yayınladıktan sonra, Başbakanlık yetkilileri gazeteyle görüşerek belgelerin imha edilmesini talep etti. Guardian gazetesi, editörünün iki İngiliz istihbarat görevlisinin gözetiminde belgelerin bir kısmını imha ettiği kabul etti.","Başbakanlık kaynakları, bu görüşme ulu güvenlik açı bir tehdit oluşmak düşünce yapıldığını doğrulamak. ##diandian gazete, eski İngiltere ve ABD istihbarat örgüt Yasa dış olarak vatandaş izlemek dair bilgi içermek gizli belge yayınlamak sonra, Başbakanlık yetki ile görüşme yapmak. Ancak Duterte'nin Papa'ya da ziyareti sırasında trafiği kitlediği için ""O..... çocuğu"" dediği biliniyor. Dilini düzelteceğini söyledi ama politikalarını değiştireceğine dair bir işaret vermedi Katolik ama Papa'ya da küfretti Rodrigo Duterte, Filipinler'de nüfusun çoğu gibi Katolik. ##diandian gazete, belge imha etmek reddederek, yayın İngiltere üzeri deva edeceğini açıklamak.","Guardian gazetesi, eski ABD ve İngiltere istihbarat örgütlerinin yasa dışı olarak vatandaşları izlediğine dair bilgiler içeren gizli belgeleri yayınladıktan sonra, Başbakanlık yetkilileri ile görüşmeler yaptı. Başbakanlık kaynakları, bu görüşmelerin ulusal güvenlik açısından bir tehdit oluşturabileceği düşüncesiyle yapıldığını doğruladı. Guardian gazetesi, belgeleri imha etmeyi reddederek, yayınlarına ABD üzerinden devam edeceğini açıkladı.","Guardian gazetesinin elindeki, Amerikan istihbaratından sızdırılmış bilgilerin yok edilmesi için gazeteyle görüşülmesi emrini, doğrudan Başbakan David Cameron'un verdiği ortaya çıktı.",79,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 9}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 44}, 'should_replace_conjunctions': {'enabled': False, 'number': 4}, 'should_replace_ner': {'enabled': True, 'number': 10}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 2}}",1,"['Relevance', 'Consistency', 'Fluency', 'Coherence']"
"2018 yılında, gökyüzünde üç parçalı güneş tutulması ve iki tam ay tutulması yaşanacak. Ayrıca Perseid ve Geminid meteor yağmurlarıyla birlikte galaksimizin merkezindeki kara deliğin fotoğrafı da çekilecek.","2018 yılında, gökyüzünde üç parçalı güneş tutulması ve iki tam ay tutulması yaşanacak. Ayrıca Perseid ve Geminid meteor yağmurlarıyla birlikte galaksimizin merkezindeki kara deliğin fotoğrafı da çekilecek.","2018de Gökyüzü önem olay yaşamak. üç parça Güneş tutulmak iki tam Ay tutulmak gerçek. ayrı Perseid Geminid meteor yağmur da izlemek. ayrı, Ay keşif tur karamak de fotoğraf çekim gibi önem gelişmek de yaşamak.","2018'de gökyüzünde önemli olaylar yaşanacak. Üç parçalı güneş tutulması ve iki tam ay tutulması gerçekleşecek. Ayrıca Perseid ve Geminid meteor yağmurları da izlenebilecek. Ayrıca, Ay keşif turları ve kara delik fotoğrafı çekimi gibi önemli gelişmeler de yaşanacak.","Dünya bildiğiniz gibi… Savaşlar, kavgalar, ödenmesi gereken faturalar, ev işleri ve çalışma hayatı… Ancak uzayda günbegün muhteşem keşifler yapılıyor ve doğa olayları izleniyor.",83,"{'should_shuffle': False, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': True, 'number': 15}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 33}, 'should_replace_conjunctions': {'enabled': False, 'number': 6}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",1,['Coherence']
"İran, yaptırımların hafifletilmesi karşılığında nükleer faaliyetlerini sınırlamayı kabul etti ve İsrail anlaşmayı ""tarihi bir hata"" olarak nitelendirdi.

Anlaşmaya göre İran, tesislerinin denetlenmesine izin verecek ve uranyum zenginleştirme faaliyetlerini kısmen durduracak; buna karşılık yaptırımlar hafifletilerek Tahran'a yaklaşık 7 milyar dolarlık ekonomik rahatlama sağlanacak.","İran, yaptırımların hafifletilmesi karşılığında nükleer faaliyetlerini sınırlamayı kabul etti ve İsrail anlaşmayı ""tarihi bir hata"" olarak nitelendirdi.

Anlaşmaya göre İran, tesislerinin denetlenmesine izin verecek ve uranyum zenginleştirme faaliyetlerini kısmen durduracak; buna karşılık yaptırımlar hafifletilerek Tahran'a yaklaşık 7 milyar dolarlık ekonomik rahatlama sağlanacak.","'Tilkiye kümes emanet etme' ABD Federal Havacılık Yönetimi de Çarşamba günü Senato tarafından sorgulandı. İran, yaptırımların hafifletilmesi karşılığında nükleer faaliyetlerini sınırlamayı kabul etti. Anlaşma sonucunda İran'ın nükleer tesisleri daha sık denetlenecek ve yaptırımlar hafifletilerek ekonomik rahatlama sağlanacak. Deneyimli bir pilot olan Elwell, ""Detaylar konusunda size daha sonra dönüş yapmak zorundayım"" yanıtını verdi. MCAS, uçağın burnundaki sensörler 'motorun yavaşlayıp durmasına yol açabilecek şekilde uçağın çok dik bir açıyla yükseldiğini' gösterdiğinde tepki veriyor.","İran, yaptırımların hafifletilmesi karşılığında nükleer faaliyetlerini sınırlamayı kabul etti. Anlaşma sonucunda İran'ın nükleer tesisleri daha sık denetlenecek ve yaptırımlar hafifletilerek ekonomik rahatlama sağlanacak.",ABD Dışişleri Bakanı John Kerry İran'ın nükleer programıyla ilgili olarak dün varılan uzlaşmanın İsrail ve Ortadoğu'yu daha güvenli bir yer haline getireceğini söyledi.,84,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 3}}",1,['Relevance']
"Trump, Türkiye'nin ticaret ve NATO müttefikliği önemine değinerek 13 Kasım'da Erdoğan ile görüşeceğini duyurdu.

Trump, Suriye'den çekilmeyi planladıklarını belirtse de Kürtleri terk etmeyeceklerini vurgulayarak Kürtleri ""özel bir halk ve müthiş savaşçılar"" olarak tanımladı.","Trump, Türkiye'nin ticaret ve NATO müttefikliği önemine değinerek 13 Kasım'da Erdoğan ile görüşeceğini duyurdu.

Trump, Suriye'den çekilmeyi planladıklarını belirtse de Kürtleri terk etmeyeceklerini vurgulayarak Kürtleri ""özel bir halk ve müthiş savaşçılar"" olarak tanımladı.","Trump, Türkiye ile ticarî ilişki önem değinmek Türk Suriye hayat kurtarmak papaz Brunsonın geri dönmek yardımcı olmak belirmek. ayrı Türkiye nato üye olduğunu Türkiye il ilişki iyi olmak vurgulamak. Trump, Kürt terk etmek Türkiye Pkk ile yıl savaşmak söylemek.","Trump, Türkiye ile ticari ilişkilerin önemine değinerek Türklerin Suriye'de hayat kurtarmalarına ve Papaz Brunson'ın geri dönüşüne yardımcı olduklarını belirtti. Ayrıca Türkiye'nin NATO üyesi olduğunu ve Türkiye ile ilişkilerinin iyi olduğunu vurguladı. Trump, Kürtleri terk etmediklerini ve Türkiye'nin PKK ile yıllardır savaştığını söyledi.","ABD Başkanı Donald Trump, Twitter hesabından yaptığı açıklamada Cumhurbaşkanı Recep Tayyip Erdoğan'ın 13 Kasım'da ABD'yi ziyaret edeceğini ve konuğu olacağını açıkladı.",90,"{'should_shuffle': False, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': True, 'number': 10}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 35}, 'should_replace_conjunctions': {'enabled': False, 'number': 3}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",1,['Coherence']
"NHS, şekerli içecek ve yiyeceklere %20 vergi uygulayarak sağlıklı beslenmeyi teşvik edecek ve elde edilen geliri çalışanlarının sağlığına yatıracak. Sağlıksız beslenme alışkanlıkları NHS üzerinde büyük bir yük oluşturarak önlem alınmasını gerektiriyor.",,"NHS direktörü Simon Stevens, NHS kafelerinde aşırı şekerli içecek ve yiyeceklere vergi getirileceğini açıkladı. Bu vergi, sağlık sisteminin sürdürülebilirliği için önemli bir adım olarak görülüyor.",,"İngiltere'de Ulusal Sağlık Sistemi (NHS) ülkede artan obezite sorunuyla savaşmak için hastaneler ve sağlık merkezlerinde ""şeker vergisi"" uygulaması planlıyor.",96,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 15}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 49}, 'should_replace_conjunctions': {'enabled': False, 'number': 6}, 'should_replace_ner': {'enabled': True, 'number': 8}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 3}}",0,
