gemini_prediction,orig_gemini_prediction,gpt_prediction,orig_gpt_prediction,label,q_idx,config,strategy,criteria
"Facebook merilis aplikasi Camera dengan fitur edit foto dan berbagi multi-foto. Analis menilai hal ini terkait akuisisi Instagram, aplikasi serupa yang dimiliki Facebook. Instagram tetap beroperasi independen, namun fitur-fiturnya akan diintegrasikan ke Facebook.",,Facebook meluncurkan aplikasi Camera yang memungkinkan pengguna mengambil dan mengunggah beberapa foto sekaligus. Aplikasi ini juga memiliki fitur untuk mengikuti foto-foto teman-teman. Keputusan ini dianggap mengejutkan karena Facebook sedang dalam proses membeli Instagram. Aplikasi Camera saat ini hanya tersedia untuk perangkat Apple.,,Penyedia layanan media sosial Facebook meluncurkan aplikasi berbagi foto untuk telepon genggam pintar yang diberi nama Camera.,468,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 9}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 49}, 'should_replace_conjunctions': {'enabled': True, 'number': 3}, 'should_replace_ner': {'enabled': True, 'number': 8}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 3}}",0,
"adele timbang tinggal """" sedia spotify. Sejak usia 13 tahun Ronaldo menandatangani kontrak dengan Real Madrid September tahun lalu selama lima tahun. ""Tidak diragukan lagi (Messi akan tetap di Barca).","Adele pertimbangkan tinggalkan musik; album ""25"" tidak tersedia di Spotify.","Adele hampir meninggalkan musik dan tidak menyediakan musiknya di Spotify. Spotify berharap Adele akan mengubah pikirannya dan memungkinkan albumnya, 25, dapat didengarkan di platform tersebut. Adele mengatakan bahwa setelah sukses dengan Album 21, dia merasa sulit untuk menciptakan sesuatu yang akan disukai oleh penggemarnya.","Adele hampir meninggalkan musik dan tidak menyediakan musiknya di Spotify. Spotify berharap Adele akan mengubah pikirannya dan memungkinkan albumnya, 25, dapat didengarkan di platform tersebut. Adele mengatakan bahwa setelah sukses dengan Album 21, dia merasa sulit untuk menciptakan sesuatu yang akan disukai oleh penggemarnya.","Album Adele yang baru, 25, yang diperkirakan akan menjadi album terlaris tahun ini tidak bisa didengar langsung di layanan musik internet seperti Spotify dan Apple Music.",469,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 8}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 33}, 'should_replace_conjunctions': {'enabled': True, 'number': 5}, 'should_replace_ner': {'enabled': True, 'number': 4}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 2}}",2,"['Consistency', 'Relevance', 'Coherence']"
"Pameran karya Banksy akan diadakan di galeri Sotheby's oleh mantan rekannya, menampilkan karya langka dan awal yang belum pernah dilihat sebelumnya, termasuk lukisan di atas kanvas yang harganya kini mencapai ribuan kali lipat.","Pameran karya Banksy akan diadakan di galeri Sotheby's oleh mantan rekannya, menampilkan karya langka dan awal yang belum pernah dilihat sebelumnya, termasuk lukisan di atas kanvas yang harganya kini mencapai ribuan kali lipat.","Sebuah galeri s2 balai karya Banksy, asal london, diadakan selama galeri S2 Balai Lelang sotheby s pada bristol. Sekitar 150 terdakwa hadir dalam sidang di Minya namun sebagian lainnya diadili secara in absentia. pamer ini diinisiasi oleh mantan rekan, steve Lazarides, oleh karena itu membeli 70 karya asli steve lazaridesy dari pameran di lelang. Pameran ini langsung dari 25 juli hingga 25 Juli. Unjuk rasa kelompok Islam marak untuk menuntur Morsi dikembalikan ke jabatan presiden. Beberapa karya tawar untuk dibeli adalah lukis di atas kanvas dahulu dijual dengan harga sangat murah, namun sekarang harga sudah capai ribu kali lipat. Serangan atas polisi yang dimaksud terjadi di Mesir selatan pada bulan Agustus setelah aparat keamanan membubarkan dua kamp pengunjuk rasa di Kairo yang menuntut agar dia dipulihkan kembali ke jabatan presiden.","Sebuah pameran retrospektif karya-karya Banksy, seniman asal Bristol, diadakan di galeri S2 Balai Lelang Sotheby's di London. Pameran ini diinisiasi oleh mantan rekannya, Steve Lazarides, yang juga membeli 70 karya asli Banksy dari pameran dan lelang. Beberapa karya yang ditawarkan untuk dibeli adalah lukisan di atas kanvas yang dahulu dijual dengan harga sangat murah, namun sekarang harganya sudah mencapai ribuan kali lipat. Pameran ini berlangsung dari 11 Juni hingga 25 Juli.","Tidak banyak yang tahu identitas seniman jalanan Banksy, yang telah menyembunyikan identitasnya sebagai bentuk seni tersendiri.",473,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 10}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 36}, 'should_replace_conjunctions': {'enabled': True, 'number': 4}, 'should_replace_ner': {'enabled': True, 'number': 8}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 3}}",1,"['Consistency', 'Fluency', 'Coherence', 'Relevance']"
"vital klitschko rencana kembali sebagai 2011. target haye adalah wbc david haye, yang kalah oleh adik klitschko, wladimir, seperti 28 maret. Menurut Torrentfreak, eposide terakhir musim ke lima diunduh secara ilegal sebanyak 14,4 juta kali. pilih calon lawan lain masuk alexander provetkin, tyson fury, bila david price.","David Haye akan mengumumkan rencana kembalinya ke tinju pada 28 Maret. Target Haye adalah juara WBC kelas berat Vitali Klitschko, yang dikalahkannya oleh adik Klitschko, Wladimir, pada 2011. Pilihan calon lawan lain termasuk Alexander Provetkin, Tyson Fury, dan David Price.","Haye belum turun ke ring tinju sejak mengalahkan Chisora bulan Juli lalu. Ia ingin menghadapi juara kelas berat WBC, Vitali Kitschko, namun belum mendapatkan tanggapan dari Kitschko. Haye akan mengumumkan rencana kembali ke ring tinju dalam jumpa pers Kamis ini. Ada kemungkinan Haye akan menghadapi petinju Rusia Alexander Provetkin atau petinju Inggris lain seperti Tyson Fury dan David Price.","Haye belum turun ke ring tinju sejak mengalahkan Chisora bulan Juli lalu. Ia ingin menghadapi juara kelas berat WBC, Vitali Kitschko, namun belum mendapatkan tanggapan dari Kitschko. Haye akan mengumumkan rencana kembali ke ring tinju dalam jumpa pers Kamis ini. Ada kemungkinan Haye akan menghadapi petinju Rusia Alexander Provetkin atau petinju Inggris lain seperti Tyson Fury dan David Price.",Mantan juara tinju kelas berat WBA David Haye akan mengumumkan kembali ke ring tinju dalam upaya merebut gelar dunia lagi.,485,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 10}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 38}, 'should_replace_conjunctions': {'enabled': True, 'number': 6}, 'should_replace_ner': {'enabled': True, 'number': 8}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 1}}",2,"['Consistency', 'Relevance', 'Coherence']"
Penangkapan Wakil Ketua KPK memicu reaksi di Twitter dengan tagar #SaveKPK dan #SavePOLRIKPK. Para pengguna Twitter menduga penangkapan ini bertujuan melemahkan KPK di tengah polemik pencalonan Kapolri.,Penangkapan Wakil Ketua KPK memicu reaksi di Twitter dengan tagar #SaveKPK dan #SavePOLRIKPK. Para pengguna Twitter menduga penangkapan ini bertujuan melemahkan KPK di tengah polemik pencalonan Kapolri.,Tanda pagar #SaveKPK dan #SavePOLRIKPK menjadi topik paling populer di Indonesia dengan ribuan tweet yang mendukung KPK dan POLRI. Pertemuan antara Presiden Yudhoyono hari ini diperkirakan bagian dari upaya pemerintah untuk melobi sejumlah partai politik anggota koalisi dalam mendukung rencana program bantuan khusus kepada masyarakat jika rencana penaikan harga BBM jadi dilaksanakan. Beberapa pengguna Twitter mempertanyakan mengapa Presiden belum bereaksi terhadap polemik ini. Penangkapan Wakil Ketua KPK Bambang Widjojanto oleh polisi menuai kontroversi dan dianggap sebagai upaya pelemahan KPK. Ada juga yang menyatakan bahwa hukum harus ditegakkan bagi siapapun yang bersalah.,Tanda pagar #SaveKPK dan #SavePOLRIKPK menjadi topik paling populer di Indonesia dengan ribuan tweet yang mendukung KPK dan POLRI. Penangkapan Wakil Ketua KPK Bambang Widjojanto oleh polisi menuai kontroversi dan dianggap sebagai upaya pelemahan KPK. Beberapa pengguna Twitter mempertanyakan mengapa Presiden belum bereaksi terhadap polemik ini. Ada juga yang menyatakan bahwa hukum harus ditegakkan bagi siapapun yang bersalah.,Berita penangkapan Wakil Ketua Komisi Pemberantasan Korupsi (KPK) Bambang Widjojanto langsung memicu reaksi besar di media sosial.,490,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': True, 'number': 3}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 1}}",1,"['Consistency', 'Fluency', 'Relevance']"
"Namun siang hari waktu London FA menegaskan bahwa proses peminjaman pemain Real tersebut tak bisa dirampungkan. tim roth rencana rilis tentang diri, walaupun fifa kandidat peran gerard depardieu. produksi libat bintang sepp blatter dan juga rilis untuk ulang tahun ke-110 tim roth.","FIFA berencana merilis film tentang dirinya, dengan Tim Roth sebagai kandidat pemeran Sepp Blatter. Produksi film melibatkan bintang Gerard Depardieu dan akan dirilis pada ulang tahun ke-110 FIFA.","Sepp Blatter menyebutkan bahwa Tim Roth dapat memainkan peran dengan baik dalam film F2014. Film tersebut diproduksi oleh perusahaan film Prancis, Leuviah and Thelma Films, dan akan dirilis pada tahun depan. Blatter telah memimpin FIFA sejak 1998 dan telah menghadapi kontroversi sepanjang karirnya. Tim Roth, yang dikenal karena perannya dalam film Grace of Monaco, akan berperan sebagai Jules Rimet dalam film tersebut.","Sepp Blatter menyebutkan bahwa Tim Roth dapat memainkan peran dengan baik dalam film F2014. Film tersebut diproduksi oleh perusahaan film Prancis, Leuviah and Thelma Films, dan akan dirilis pada tahun depan. Blatter telah memimpin FIFA sejak 1998 dan telah menghadapi kontroversi sepanjang karirnya. Tim Roth, yang dikenal karena perannya dalam film Grace of Monaco, akan berperan sebagai Jules Rimet dalam film tersebut.",Aktor Inggris Tim Roth akan berperan sebagai presiden FIFA Sepp Blatter dalam film mengenai badan sepakbola tersebut.,495,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 10}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 34}, 'should_replace_conjunctions': {'enabled': True, 'number': 3}, 'should_replace_ner': {'enabled': True, 'number': 6}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 1}}",2,"['Coherence', 'Relevance', 'Consistency']"
"Kanker terutama berasal dari faktor eksternal (70-90%), termasuk merokok dan radiasi ultraviolet. Memanipulasi faktor eksternal dapat mengurangi risiko kanker secara signifikan, tetapi kebiasaan sehat bukan jaminan pencegahan kanker.","Kanker terutama berasal dari faktor eksternal (70-90%), termasuk merokok dan radiasi ultraviolet. Memanipulasi faktor eksternal dapat mengurangi risiko kanker secara signifikan, tetapi kebiasaan sehat bukan jaminan pencegahan kanker.",Kanker disebabkan oleh sel dalam tubuh yang membelah tak terkendali. Risiko kanker sebagian besar disebabkan oleh faktor eksternal seperti merokok dan radiasi ultraviolet. Para peneliti berpendapat bahwa faktor eksternal berperan besar dalam risiko kanker. Kebiasaan sehat seperti tidak merokok dan menjaga berat badan dapat mengurangi risiko kanker secara dramatis.,Kanker disebabkan oleh sel dalam tubuh yang membelah tak terkendali. Risiko kanker sebagian besar disebabkan oleh faktor eksternal seperti merokok dan radiasi ultraviolet. Para peneliti berpendapat bahwa faktor eksternal berperan besar dalam risiko kanker. Kebiasaan sehat seperti tidak merokok dan menjaga berat badan dapat mengurangi risiko kanker secara dramatis.,"Studi terbaru, yang dimuat di jurnal ilmiah Nature, menggunakan empat pendekatan untuk menyimpulkan bahwa hanya 10-30% kanker terjadi karena fungsi tubuh secara alami atau ""nasib"".",503,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",1,['Fluency']
"Pendapatan klub Liga Primer Inggris meningkat 50% pada 2012 menjadi $3,8 miliar. Pendapatan ini mencakup £2,36 miliar pada 2011-12 dan diperkirakan mencapai £2,5 miliar pada 2012-13, serta £600 juta pada 2013-14. Hampir 75% pendapatan dialokasikan untuk gaji pemain.","Pendapatan klub Liga Primer Inggris meningkat 50% pada 2012 menjadi $3,8 miliar. Pendapatan ini mencakup £2,36 miliar pada 2011-12 dan diperkirakan mencapai £2,5 miliar pada 2012-13, serta £600 juta pada 2013-14. Hampir 75% pendapatan dialokasikan untuk gaji pemain.","Akhir September lalu Pemerintah Kabupaten Bogor memutuskan menutup Pesantren Tahfidzul Quran Ibnu Mas'ud. Hatf Saiful Rasul, anak laki-laki berusia 13 tahun yang dinyatakan tewas sebagai militan ISIS di Suriah, pernah bersekolah di Ibnu Mas'ud selama tiga bulan. Didemo masyarakat setempat sejak Agustus atas tuduhan menjadi sarang teroris, Ibnu Mas'ud akhirnya dilarang beraktivitas berdasarkan kesepakatan kepolisian, unsur militer, kejaksaan, dan Kementerian Agama. Peningkatan ini jikalau oleh dua kontrak sponsor sehingga klub Manchester yang hasil 3miliar8,miliar lebih tinggi dari bundesliga jerman. klub manchester meningkat menjadi 3, pada 2011-2012 dan kira akan mencapai 2 36, pada 2012-2013. meski ini beri untung finansialmiliar ada khawatir proporsi yang bayar pada gaji mainmiliar di mana hampir 75 dari klub guna untuk bayar gaji main.","Pendapatan klub-klub Liga Primer Inggris meningkat menjadi £2.36 miliar pada 2011-2012 dan diperkirakan akan mencapai £3 miliar pada 2012-2013. Peningkatan ini disebabkan oleh dua kontrak sponsor dengan klub-klub Manchester yang menghasilkan $3,8 miliar, lebih tinggi dari Bundesliga Jerman. Meskipun ini memberikan keuntungan finansial, ada kekhawatiran mengenai proporsi yang dibayarkan pada gaji pemain, di mana hampir 75% dari pendapatan klub digunakan untuk membayar gaji pemain.",Laporan paling baru mengenai keuangan sepak bola memastikan bahwa Liga Primer Inggris kembali mencetak pendapatan terbesar dibandingkan liga-liga Eropa lainnya.,504,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 13}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 49}, 'should_replace_conjunctions': {'enabled': True, 'number': 2}, 'should_replace_ner': {'enabled': True, 'number': 8}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 3}}",1,"['Coherence', 'Consistency', 'Relevance', 'Fluency']"
"Kemiliteran berambisi membuat tentara super dengan kemampuan di atas manusia. AS dan China sedang melakukan penelitian, namun menghadapi kendala praktis dan etis. Pengembangan tentara super yang sebenarnya masih jauh dari kenyataan karena keterbatasan sains saat ini.",,"Teks ini membahas tentang ambisi beberapa negara, seperti Amerika Serikat, China, dan Rusia, untuk menciptakan tentara super dengan kemampuan di atas manusia biasa. Meskipun ada upaya untuk mengembangkan teknologi seperti seragam pelindung canggih dan modifikasi genetika, kendala praktis dan keterbatasan sains membuat ambisi ini sulit diwujudkan. Meskipun demikian, beberapa ilmuwan berpendapat bahwa teknologi penyuntingan gen dan kombinasinya dengan reproduksi berbantu dapat digunakan untuk membangun tentara super, tetapi masih ada banyak pertanyaan etis yang perlu dijawab. China telah maju dalam penelitian genetika, tetapi banyak pihak masih terfokus pada debat etika daripada memahami risiko dan penerapan teknologi ini.",,China dilaporkan sedang membangun tentara generasi mendatang dengan kemampuan ala tokoh-tokoh pahlawan super di buku-buku komik.,513,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",0,
"Fans Meksiko bersukacita atas kemenangan Korea Selatan atas Jerman, yang meloloskan Meksiko ke babak selanjutnya meskipun kalah dari Swedia. Mereka mengekspresikan rasa terima kasih dengan lambaian bendera Korea Selatan, pesan media sosial, dan bahkan sumpah untuk mendengarkan K-Pop. Meskipun kalah 0-2 dari Korea Selatan, Jerman tersingkir, menyebabkan para penggemar Meksiko merayakan bersama pendukung Swedia dan mengibarkan bendera gabungan Meksiko-Korea Selatan.","Fans Meksiko bersukacita atas kemenangan Korea Selatan atas Jerman, yang meloloskan Meksiko ke babak selanjutnya meskipun kalah dari Swedia. Mereka mengekspresikan rasa terima kasih dengan lambaian bendera Korea Selatan, pesan media sosial, dan bahkan sumpah untuk mendengarkan K-Pop. Meskipun kalah 0-2 dari Korea Selatan, Jerman tersingkir, menyebabkan para penggemar Meksiko merayakan bersama pendukung Swedia dan mengibarkan bendera gabungan Meksiko-Korea Selatan.","Pendukung Meksiko merayakan kemenangan Korea Selatan atas Jerman di Piala Dunia 2018. Di usia yang tidak lagi muda untuk ukuran pemain bulutangkis, Lee belum menentukan apakah ia akan terjun di Olimpiade 2016 di Rio de Janeiro, Brasil. ""Malaysia harus mencari pelatih terbaik dan para pemain junior harus diajari bagaimana menerapkan strategi dan taktik jitu di lapangan,"" kata Lee Chong Wei dalam wawancara dengan koran The Daily Star, hari Jumat (24/08). ""Di tunggal putra, jelas saya perlu pengganti. Mereka mengucapkan terima kasih kepada Korea Selatan dan menunjukkan persahabatan antara kedua negara. Meskipun Korea Selatan tidak lolos dari babak grup, mereka pulang dengan memiliki lebih banyak teman.","Pendukung Meksiko merayakan kemenangan Korea Selatan atas Jerman di Piala Dunia 2018. Mereka mengucapkan terima kasih kepada Korea Selatan dan menunjukkan persahabatan antara kedua negara. Meskipun Korea Selatan tidak lolos dari babak grup, mereka pulang dengan memiliki lebih banyak teman.","Ini mungkin hal yang tidak biasa di Piala Dunia: pendukung Meksiko dengan penuh semangat memuja Korea Selatan, yang sebenarnya merupakan saingannya di Grup F.",516,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 3}}",1,['Relevance']
"Paus mengizinkan penghapusan dosa aborsi oleh pastor selama Tahun Hari Lahir (8 Desember 2015 - 26 November 2016), mengakui keputusasaan wanita yang melakukan aborsi.","Paus mengizinkan penghapusan dosa aborsi oleh pastor selama Tahun Hari Lahir (8 Desember 2015 - 26 November 2016), mengakui keputusasaan wanita yang melakukan aborsi.","Paus mengizinkan para pastor untuk menghapuskan dosa aborsi selama Tahun Hari Lahir atau Jubilee Year yang berlangsung dari 8 Desember 2015 hingga 26 November 2016. Aborsi dianggap sebagai dosa besar dalam ajaran Katolik, namun Paus mengatakan banyak wanita yang merasa tidak memiliki pilihan lain. Keputusan ini dianggap sebagai perubahan besar dalam kebijakan Gereja Katolik dan menunjukkan belas kasihan Paus. Beberapa gambar Pikachu video game pertama, lalu dalam sebuah karya seni dan penampilan pertamanya dalam sebuah serial televisi. Jubilee Year adalah peristiwa penting dalam Gereja Katolik yang biasanya terjadi setiap 25 tahun, tetapi tahun ini dipilih sebagai Tahun Hari Lahir.","Paus mengizinkan para pastor untuk menghapuskan dosa aborsi selama Tahun Hari Lahir atau Jubilee Year yang berlangsung dari 8 Desember 2015 hingga 26 November 2016. Aborsi dianggap sebagai dosa besar dalam ajaran Katolik, namun Paus mengatakan banyak wanita yang merasa tidak memiliki pilihan lain. Keputusan ini dianggap sebagai perubahan besar dalam kebijakan Gereja Katolik dan menunjukkan belas kasihan Paus. Jubilee Year adalah peristiwa penting dalam Gereja Katolik yang biasanya terjadi setiap 25 tahun, tetapi tahun ini dipilih sebagai Tahun Hari Lahir.",Paus Fransiskus mengatakan pastor Katolik akan diizinkan memaafkan wanita yang melakukan aborsi dan dokter yang melakukan operasi tersebut.,517,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 1}}",1,['Relevance']
"Perdana Menteri Jebali mengancam mengundurkan diri jika rencana membentuk perdanaan baru ditolak Partai Ennahda. Partai ini mengkritik rencana tersebut yang mencakup menteri independen, sementara pendukung Ennahda mengadakan aksi unjuk rasa untuk mendukung legitimasi Dewan Konstituen yang dikuasai partai itu. Tunisia berada dalam titik kritis di tengah perselisihan antara kelompok Islam dan kelompok liberal/sekuler mengenai masa depan negara. Pembunuhan pemimpin oposisi Chokri Belaid memicu protes dan bentrokan antara kubu pendukung dan penentang perdana.","Perdana Menteri Jebali mengancam mengundurkan diri jika rencana membentuk pemerintahan baru ditolak Partai Ennahda. Partai ini mengkritik rencana tersebut yang mencakup menteri independen, sementara pendukung Ennahda mengadakan aksi unjuk rasa untuk mendukung legitimasi Dewan Konstituen yang dikuasai partai itu. Tunisia berada dalam titik kritis di tengah perselisihan antara kelompok Islam dan kelompok liberal/sekuler mengenai masa depan negara. Pembunuhan pemimpin oposisi Chokri Belaid memicu protes dan bentrokan antara kubu pendukung dan penentang pemerintah.",PM Jebali mengancam akan mundur jika rencananya untuk membentuk pemerintahan baru yang independen tidak disetujui oleh Partai Islam Ennahda. Pendukung Ennahda turun ke jalan untuk mendukung legitimasi Dewan Konstituen yang dikuasai oleh partai tersebut. Konflik antara partai Islam dan kelompok liberal serta sekuler di Tunisia semakin memanas setelah pembunuhan pemimpin oposisi Chokri Belaid.,PM Jebali mengancam akan mundur jika rencananya untuk membentuk pemerintahan baru yang independen tidak disetujui oleh Partai Islam Ennahda. Pendukung Ennahda turun ke jalan untuk mendukung legitimasi Dewan Konstituen yang dikuasai oleh partai tersebut. Konflik antara partai Islam dan kelompok liberal serta sekuler di Tunisia semakin memanas setelah pembunuhan pemimpin oposisi Chokri Belaid.,Perdana Menteri Tunisia Hamadi Jebali menyatakan rencananya membentuk kabinet teknokratik (berisi para ahli yang bukan orang partai) pada pertengahan minggu depan.,527,"{'should_shuffle': False, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': True, 'number': 5}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",2,['Consistency']
"wali tempat lahir shakespeare luncur program ""pekan shakespeare"" atau kenal karya shakespeare kepada anak inggris, untuk sedia materi ajar gratis bagi. Pertandingan 'Clasico' antara dua saingan berat Real Madrid dan Barcelona ini adalah pertandingan ke-228 dan merupakan pengulangan final 2011, yang juga dilangsungkan di Mestalla. ""Cristiano Ronaldo tidak turun, kami punya banyak pemain yang tidak bisa diturunkan,"" kata Ancelotti, yang juga tak bisa menurunkan Jese, Sami Khedira, Alvaro Arbeloa dan Marcelo.","Perwalian Tempat Kelahiran Shakespeare meluncurkan program ""Pekan Shakespeare"" untuk mengenalkan karya Shakespeare kepada anak-anak Inggris, dengan menyediakan materi pembelajaran gratis bagi sekolah dasar.","Program Shakespeare Week diluncurkan oleh Shakespeare Birthplace Trust dengan tujuan agar setiap anak di Inggris memahami warisan Shakespeare. Program ini berlangsung pada tanggal 17 hingga 23 Maret 2014 dan menyediakan materi pembelajaran gratis untuk sekolah dasar. Materi tersebut mencakup pelajaran drama, penulisan kreatif, dan ketrampilan memasak. Program ini mendapat dukungan luas dari akademisi, aktor, dan aktris, termasuk Judi Dench.","Program Shakespeare Week diluncurkan oleh Shakespeare Birthplace Trust dengan tujuan agar setiap anak di Inggris memahami warisan Shakespeare. Program ini berlangsung pada tanggal 17 hingga 23 Maret 2014 dan menyediakan materi pembelajaran gratis untuk sekolah dasar. Materi tersebut mencakup pelajaran drama, penulisan kreatif, dan ketrampilan memasak. Program ini mendapat dukungan luas dari akademisi, aktor, dan aktris, termasuk Judi Dench.","Anak-anak sekolah dasar di Inggris direncanakan akan diberi pelajaran tentang Shakespeare melalui drama, pelajaran memasak, dan olahraga.",533,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 12}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 32}, 'should_replace_conjunctions': {'enabled': True, 'number': 4}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 2}}",2,"['Relevance', 'Coherence']"
"Tim Mercedes sudah lebih dulu memastikan juara dunia F1 untuk kategori tim. ia janji inspirindonesiai generindonesiai muda maju as. Adapun tempat ketiga direbut oleh Daniel Ricciardo dari Tim Red Bull. Dengan dua balapan lagi yang tersisa untuk musim ini -Grand Prix Brasil dan Abu Dhabi- Hamilton memimpin di klasemen sementara dengan selisih 24 angka dari Nico Rosberg di peringkat dua. vania, mahindonesiaiswa indonesiaal indonesia, menang miss as, kalah 29 kontestan.","Vania, mahasiswa asal AS, memenangkan Miss Indonesia 2013, mengalahkan 29 kontestan. Ia berjanji menginspirasi generasi muda dan memajukan Indonesia.","Vania, seorang mahasiswi di Seattle, AS, berhasil menjadi Miss Indonesia 2013 setelah mengalahkan 29 kontestan lainnya. Ia berjanji akan menjadi inspirasi bagi generasi muda dan berkontribusi untuk memajukan Indonesia. Vania juga pernah menjadi bintang acara pencarian bakat di televisi.","Vania, seorang mahasiswi di Seattle, AS, berhasil menjadi Miss Indonesia 2013 setelah mengalahkan 29 kontestan lainnya. Ia berjanji akan menjadi inspirasi bagi generasi muda dan berkontribusi untuk memajukan Indonesia. Vania juga pernah menjadi bintang acara pencarian bakat di televisi.","Vania Larissa dari Kalimantan Barat terpilih sebagai Miss Indonesia 2013 dan akan mewakili Indonesia di ajang Miss World di Bali, September mendatang.",546,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 10}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 44}, 'should_replace_conjunctions': {'enabled': True, 'number': 5}, 'should_replace_ner': {'enabled': True, 'number': 4}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 3}}",2,"['Coherence', 'Consistency', 'Relevance', 'Fluency']"
