q_idx,label,gpt_prediction,gemini_prediction
1192,"Tesla şirketinin bugün yapılacak yıllık yönetim kurulu toplantısında Elon Musk'ın yönetim kurulu başkanlığından, kardeşi Kimbal Musk'ın da yönetim kurulu üyeliğinden alınması önerisi oylanacak.","Tesla hissedarı Jing Zhao, Elon Musk'un yönetim kurulu başkanlığını bırakarak bağımsız bir yönetici pozisyonunda olmasını önerdi. Tesla Motors, 2018'in ilk çeyreğinde 710 milyon dolar zarar ettiğini açıkladı. CtW Yatırım Grubu, Antonio Gracias, Kimball Musk ve James R. Murdoch'un yeniden seçilmemesi çağrısında bulundu. Tesla yönetim kurulu ise CEO ve yönetim kurulu üyelerinin görevlerinden alınmaması gerektiğini savundu.","Tesla hissedarı Jing Zhao, Elon Musk'ın yönetim kurulu başkanlığından ayrılarak bağımsız bir yönetici olmasını önerdi. Musk, hem CEO hem de %20 hisseyle yönetim kurulu başkanı.  CtW Yatırım Grubu, Musk'a yakınlığıyla bilinen üç yönetim kurulu üyesinin yeniden seçilmemesini istedi. Grup, Tesla'nın zararlarının artması ve nakit rezervinin erimesinden endişe duyuyor. Tesla yönetim kurulu ise Musk'ın görevden alınmaması gerektiğini savunarak, şirketin gelişim döneminde istikrara ihtiyaç duyduğunu belirtti.
"
1195,Toplam 30 milyon dolarlık ödül dağıtılan Fortnite Dünya Kupası finalleri bu hafta sonu New York'ta gerçekleşiyor.,"Fortnite Dünya Kupası'na 40 milyon e-sporcu katıldı ve finallerde 100 oyuncu 3 milyon dolarlık ödül için yarışacak. Bu, bir e-spor etkinliğinde dağıtılan en yüksek tutarlı ödül olacak. Turnuva, Epic Games tarafından organize ediliyor ve Facebook, YouTube ve Twitch gibi platformlardan canlı olarak yayınlanacak. Ünlüler de turnuvaya katılıyor ve final New York'ta bulunan Arthur Ashe Tenis Stadyumu'nda gerçekleşecek.","40 milyon e-sporcunun katıldığı 10 haftalık online elemelerden sonra 100 oyuncu Fortnite Dünya Kupası finallerinde yarışacak.  30 milyon dolarlık ödül havuzuyla bir e-spor etkinliğinde verilen en yüksek para ödülü rekoru kırılacak.  Finallerde yarışan herkes en az 50 bin dolar kazanırken, ilk dört sıradaki oyuncular milyoner olacak.  Turnuva, Facebook, YouTube ve Twitch gibi platformlardan canlı yayınlanacak ve oyun içinden de izlenebilecek.  Solo ve çiftler müsabakalarının yanı sıra ünlülerin de katılacağı maçlar yer alacak.
"
1201,"ABD'de bir yolcu uçağı motorunun havada patlaması sonucu bir kişi yaşamını yitirdi, yedi kişi de yaralandı.","Southwest Airlines'a ait bir uçak, Philadelphia'ya acil iniş yapmak zorunda kaldı ve motorunda meydana gelen patlama sonucunda uçakta hasar meydana geldi. Patlama sırasında bir yolcu dışarı çekildi ve daha sonra kabin içine geri çekildi. Jennifer Riordan adlı bir yolcu hayatını kaybetti ve olayla ilgili soruşturma başlatıldı. Southwest Airlines, olay nedeniyle üzgün olduklarını belirtti. Görgü tanıkları, uçakta büyük bir patlama sesi duyduklarını ve uçağın kontrolünü kaybettiğini söyledi.","Southwest Havayolları'na ait bir uçakta motor patlaması sonucu Philadelphia'ya acil iniş yapıldı. Patlamada bir yolcu pencereden kısmen dışarı savruldu ve daha sonra hayatını kaybetti.  Motor patlaması sonucu uçakta hasar oluştu ve yolcular büyük panik yaşadı.  Hayatını kaybeden yolcunun Jennifer Riordan isimli iki çocuk annesi bir kadın olduğu belirtildi.  Federal Havacılık Dairesi olayla ilgili soruşturma başlattı.
"
1203,"Londra polisi, kentin kuzeyindeki Finsbury Park Camii yakınında bir kamyonetin yayaların arasına dalması sonucu bir kişinin öldüğünü, 10 kişinin de yaralandığını açıkladı.","Londra'nın kuzeyindeki Finsbury Park Camii yakınlarında bir kamyonetin Müslümanları hedef aldığı bir saldırı gerçekleşti. Saldırı sonucunda en az 8 kişi yaralandı, 2 kişinin durumu ağır. Saldırgan olay yerinde yakalandı ve gözaltına alındı. İngiltere Başbakanı Theresa May, saldırının potansiyel bir terör saldırısı olduğunu açıkladı. Saldırıya yönelik soruşturma devam ediyor.","Finsbury Park Camii yakınlarında bir minibüs yayaları ezdi, birçok kişi yaralandı ve bazıları ağır yaralı.  Sürücü olay yerinde yakalandı ve polis olayı terör saldırısı olarak değerlendiriyor.  Görgü tanıkları, saldırganın ""Bütün Müslümanları öldürmek istiyorum"" diye bağırdığını bildirdi.  Saldırı, teravih namazı sonrası gerçekleşti ve Müslümanları hedef aldığı düşünülüyor.  Londra Belediye Başkanı Sadiq Khan, olayı Ramazan ayında ibadet edenleri hedef alan korkunç bir terör saldırısı olarak nitelendirdi.
"
1208,"İçişleri Bakanı Efkan Ala, hafta içi gerçekleştirilen Kobani eylemlerinde 31 kişinin öldüğünü, 351 kişinin yaralandığını, 1000'den fazla kişinin gözaltına alındığını söyledi.","Suriye'nin Türkiye sınırındaki Kobani kentinde IŞİD ile Kürt güçleri arasında üç haftadan fazla süren çatışmalar yaşanıyor. HDP, IŞİD'in kente girmesi üzerine tüm Türkiye'de sokak eylemleri çağrısı yapmıştı. Eylemlere güvenlik güçleri müdahale etti ve çatışmalar yaşandı. Çatışmalarda ölümler ve yaralanmalar oldu. İçişleri Bakanı, eylemlerde birçok bina ve aracın tahrip edildiğini belirtti. HDP, hükümeti sorumlu tutarken, Bakan Ala ise HDP'yi şiddete davet etmekle suçladı.","Kobani'deki IŞİD saldırıları üzerine HDP, Türkiye genelinde sokak eylemlerine çağırdı ve hükümeti eylemsizlikle suçladı.  Eylemler sırasında güvenlik güçleri, eylemciler ve karşıt gruplar arasında şiddetli çatışmalar yaşandı.  İçişleri Bakanı Efkan Ala, olaylarda 31 kişinin öldüğünü, 221 sivil ve 130 güvenlik görevlisinin yaralandığını açıkladı.  Ayrıca çok sayıda bina ve araç hasar gördü, 1024 kişi gözaltına alındı.  Ala, HDP'yi şiddete teşvik etmekle suçlarken, HDP ise hükümeti sorumlu tuttu.
"
1209,"Mısır'da geçici Cumhurbaşkanı Mansur'un, istifa eden hükümete mensup bakan İbrahim Mihlib'den yeni hükümeti kurmasını istediği bildirildi.","Mısır'da geçici hükümetin istifasının ardından Bayındırlık ve İskan Bakanı Mihlib'e yeni hükümeti kurma görevi verildi. İstifa kararı, Savunma Bakanı Sisi'nin de katılımıyla yapılan toplantının ardından alındı. Mihlib, grevleri durdurma, istihdamı artırma ve ülkede sükuneti sağlama konusunda çalışacağını belirtti. Yeni hükümetin Cumartesi günü yemin etmesi bekleniyor. Eski başbakan Beblavi ise ekonomik sıkıntılarla başa çıkma konusunda eleştiriliyordu.","Mısır'da geçici hükümet istifa etti ve Bayındırlık ve İskan Bakanı İbrahim Mihlib'e yeni hükümeti kurma görevi verildi.  İstifa kararı, Savunma Bakanı ve Genelkurmay Başkanı Sisi'nin de katıldığı kabine toplantısı sonrası alındı.  Eski Başbakan Beblavi istifa gerekçesi belirtmezken,  Mısır kamu çalışanları grevleri ve tüpgaz kıtlığıyla mücadele ediyor. Yeni hükümetin Cumartesi günü yemin etmesi bekleniyor ve Mihlib, grevleri durdurup istihdamı artırmayı hedefliyor.
"
1210,"Cuma günü Fransa'nın başkenti Paris'te 129 kişinin öldüğü saldırıları düzenleyen intihar eylemcilerinden 20 yaşındaki Bilal Hadfi'nin öğretmeni Sara Staccino, Belçika Radyosu'na konuştu. Staccino, Hadfi'nin bir yılda tamamen değiştiğini söyledi.","Belçikalı öğretmen Sara Staccino, Bilal Hadfi'nin Brüksel'deki bir lisede iyi bir öğrenci olduğunu ancak son bir yıl içinde siyasete olan ilgisinin arttığını ve radikalleştiğini belirtti. Hadfi, Nijerya'da saldırılar düzenleyen Boko Haram örgütünün başarılarını övmeye başladı ve Charlie Hebdo saldırısını hak ettiğini söyledi. Okulun müdahale etmek yerine beklemeyi tercih ettiği ve Hadfi'nin kısa süre sonra Suriye'ye gittiği ortaya çıktı. Belçikalı öğretmen, Hadfi'nin radikalleşmesinde kişisel ve sistemsel başarısızlık olduğunu düşünüyor.","Bilal Hadfi, Brüksel'deki lisesinde başarılı ve sosyal bir öğrenciyken bir yılda ani bir değişim geçirdi.  Siyasete ilgi duymaya, müzik dinlemeyi bırakmaya ve Boko Haram'ı övmeye başladı. Charlie Hebdo saldırısından sonra derginin hak ettiğini savundu. Okul yönetimi bu değişimlere müdahale etmedi.  Hadfi, kısa süre sonra Suriye'ye gitti ve Stade de France saldırısında intihar bombacısı oldu. Öğretmeni, Hadfi'nin radikalleşmesini engelleyemediği için kişisel bir başarısızlık hissettiğini ve sistemin de başarısız olduğunu belirtti.
"
1212,"ABD Başkanı Donald Trump, Demokrat Parti'nin üst düzey isimleri ile CNN'e dün şüpheli paketler gönderilmesinin ardından, şüphelinin yakalanacağını söyledi ve basına da ""bitmek bilmeyen düşmanlıkları sonlandırmaları"" çağrısı yaptı.","ABD'nin eski başkanı Barack Obama ve eski başkan adayı Hillary Clinton'ın evlerine patlayıcı içeren şüpheli paketler gönderildi. CNN televizyonunun New York'taki ofisi de şüpheli paket alarmı nedeniyle boşaltıldı. Donald Trump, saldırıları kınayarak saldırganın yakalanacağına söz verdi. Bazı Demokratlar, Trump'ı şiddeti kışkırtmakla suçladı. FBI, soruşturmanın öncelikleri olduğunu açıkladı.","Eski ABD Başkanı Barack Obama, Hillary Clinton ve CNN'e şüpheli paketler gönderildi.  Paketlerin içinde patlayıcı olduğu belirlendi ve Gizli Servis tarafından imha edildi.  Olay, siyasi gerilimlerin yüksek olduğu ara seçim dönemine denk geldi ve bazı Demokratlar, Trump'ı geçmişteki söylemleriyle şiddeti körüklemekle suçladı.  Trump ise basını hedef alarak olayın sorumlusunun medya olduğunu ima etti ve daha medeni bir dil kullanılmasını istedi.  Beyaz Saray olayı kınarken, Clinton ülkenin birliğe ihtiyacı olduğunu vurguladı.
"
1219,"Cumhurbaşkanı Recep Tayyip Erdoğan ve ABD Başkanı Donald Trump, New York'ta düzenlenen 72'inci Birleşmiş Milletler (BM) Genel Kurul toplantıları kapsamında bir ikili görüşme gerçekleştirdi.","Cumhurbaşkanı Erdoğan'ın ABD ziyareti sırasında Donald Trump, Türkiye ve ABD'nin hiç olmadığı kadar yakın olduğunu belirtti. İki lider New York'ta bir araya geldi. Ancak Erdoğan'ın Türk Amerikan Ulusal Yönlendirme Komitesi'ne yaptığı konuşma sırasında bir protesto gerçekleşti ve arbede yaşandı. Protestocular salondan çıkarıldıktan sonra Erdoğan, toplantının güzel olmasını istediğini söyledi. Ayrıca, ikili görüşmede bölgesel meselelerin çözümü ve terörle mücadele konularında iş birliği yapılması kararlaştırıldı.","Donald Trump, Cumhurbaşkanı Erdoğan ile New York'ta görüştükten sonra iki ülke ilişkilerinin hiç olmadığı kadar iyi olduğunu söyledi.  Trump, Erdoğan'ın ABD ile çalıştığını ve aralarındaki dostluğun kişisel ilişkilere dayandığını belirtti.  Erdoğan'ın New York'taki başka bir konuşmasında ise protestocular salondan çıkarıldı.  Protestocuların ""terörist"" ve Abdullah Öcalan yazılı tişört giydiği belirtildi.  Erdoğan, protestocuları ""üç beş kendini bilmez"" olarak nitelendirdi ve toplantıya devam etti.
"
1223,Ankara’da 1 Haziran tarihinde Gezi Parkı eylemine destek gösterileri sırasında Çevik Kuvvet polisi Ahmet Şahbaz’ın silahından çıkan mermiyle hayatını kaybeden Ethem Sarısülük davası görülmeye devam ediliyor.,"Ankara 6. Ağır Ceza Mahkemesi, güvenlik önlemlerini artırmak için jandarmayı görevlendirdi. Mahkeme, ilk duruşmada yaşanan olaylar nedeniyle suç duyurusunda bulundu. Duruşmada, sivil giyimli Çevik Kuvvet polislerinin salona alınması tartışmalara neden olmuş ve arbede yaşanmıştı. Mahkeme başkanı, kamu güvenliğini gerekçe göstererek duruşmanın kapalı yapılmasına karar verdi. Sanık polis memuru Ahmet Şahbaz hakkında 1 yıl 4 aydan 5 yıla kadar hapis cezası isteniyor.","Ankara 6. Ağır Ceza Mahkemesi, bir sonraki duruşmanın güvenliğini jandarmaya verdi.  İlk duruşmada yaşanan arbede ve güvenlik sorunları nedeniyle mahkeme savcılığa suç duyurusunda bulundu.  Sivil giyimli çevik kuvvet polislerinin salona alınması ve sanığın peruğunun düşmesi arbedeye sebep olmuştu.  Hem sanık hem de maktulün avukatları can güvenliklerinin olmadığını belirterek tutanak tutturmuşlardı.  Sanık polis memuru Ahmet Şahbaz hakkında 1 yıl 4 aydan 5 yıla kadar hapis cezası isteniyor.
"
1225,"Rus muhalif lider Aleksey Navalni'nin tutuklanmasını protesto etmek için düzenlenen gösteriler öncesi polis, Rusya genelinde yüzlerce kişiyi gözaltına aldı. Protestoların başlamasıyla birlikte gözaltına alınanların sayısı 4,000'i geçti.","Moskova'da polis, göstericilerin yürümesine izin vermedi ve metro istasyonlarını kapattı. Şehir genelinde polis yoğunluğuyla birlikte 1,080 kişi gözaltına alındı. Navalni'nin tutulduğu cezaevine yürümeye çalışan göstericilere polis engel oldu. Navalni'nin eşi de gözaltına alındı. Ülke genelinde binlerce kişi, Navalni'ye destek için protestolara katıldı. Rusya İçişleri Bakanlığı, gösterilerin yasal olmadığını belirtti ve polis şu ana kadar 3,013 kişiyi gözaltına aldı.","Moskova'da polis, Navalni destekçilerinin yürüyüşüne izin vermedi ve çok sayıda kişiyi gözaltına aldı.  Yulia Navalnaya da gözaltına alınanlar arasında.  St. Petersburg ve diğer şehirlerde de protestolar düzenlendi ve polis müdahale etti.  Rusya genelinde 3,000'den fazla kişinin gözaltına alındığı bildirildi.  Navalni'nin zehirlenmesi ve tutuklanması protestoların sebebi.
"
1229,"Kuzey Kore bu sabah Japon Denizi'ne dört balistik füze gönderdi. Japonya ve Güney Kore, Pyongyang yönetimine tepki gösterdi.","Güney Koreliler, Kuzey Kore'nin son füze denemesiyle ilgili haberleri endişeyle takip etti. Japonya Başbakanı Şinzo Abe, üç füzenin ülkesinin özel ekonomik bölgesine düştüğünü açıkladı. Güney Kore ordusu, füzelerin Kuzey Kore-Çin sınırına yakın bir üsten atıldığını ve 1000 kilometre boyunca havada kaldığını duyurdu. Güney Kore'nin geçici lideri Hwang Kyo-ahn, ABD yapımı füze savunma sisteminin hemen ülkede konuşlandırılmasını talep etti. Kuzey Kore ise balistik füze denemesinin başarılı olduğunu iddia etti.","Kuzey Kore, Japonya'nın özel ekonomik bölgesine düşen üç füze de dahil olmak üzere birden fazla füze denemesi gerçekleştirdi.  Japon Başbakanı Abe, bu eylemi yeni bir tehdit olarak nitelendirdi.  Güney Kore ordusu, füzelerin Çin sınırına yakın bir bölgeden fırlatıldığını ve yaklaşık 1000 km yol aldığını bildirdi.  Güney Kore geçici lideri Hwang Kyo-ahn, ABD yapımı füze savunma sisteminin acilen konuşlandırılmasını istedi.  Kuzey Kore daha önce de ABD ve Güney Kore'nin ortak askeri tatbikatlarını ""işgal provası"" olarak nitelendirmişti.
"
1231,"Çin, Doğu Çin denizi üzerinde Japonya'nın hak iddia ettiği adaları da içeren bir alanı ""Hava Savunma Tanıtma Bölgesi"" ilan etmesine karşı çıkan ABD ve Japonya'ya tepki gösterdi.","Çin yönetimi, ABD ve Japonya Büyükelçilikleri'ne resmi bir şikayette bulunduğunu açıkladı. Çin ve Japonya arasında gerginlik kaynağı olan Senkaku/Diaoyu adaları, Çin'in ilan ettiği bölgeye dahil edildi. ABD Savunma Bakanı, Çin'in bu ilanının bölgedeki istikrarı bozabileceğini ve yanlış hesaplamalara yol açabileceğini belirtti. Japonya ise Çin'in aldığı önlemin uluslararası hukuka aykırı olduğunu savundu. Çin ise Japonya'nın tepkisini temelsiz ve kabul edilemez olarak nitelendirdi ve ABD'nin de Çin'in ulusal güvenliğine saygı göstermesini istedi.","Çin, tartışmalı hava savunma bölgesi ilan etmesi üzerine ABD ve Japonya ile gerilim yaşadı.  Çin, bölgeye giren uçakların uçuş planı vermesini istedi, aksi takdirde savunma önlemleri alacağını belirtti. ABD ve Japonya, Çin'in bu adımını uluslararası hukuku ihlal eden ve bölgesel istikrarı bozan bir girişim olarak nitelendirdi. Japonya, Çin'in ilanının uluslararası açık denizlerde uçma hakkını ihlal ettiğini savundu. Çin ise tepkileri temelsiz bularak, ABD ve Japonya'yı sorumsuz açıklamalardan kaçınmaya çağırdı.
"
1237,"İtalya Sahil Güvenlik birimleri, Libya açıklarındaki bir teknenin içinde en az 50 göçmen cesedi bulunduğunu duyurdu.","Sahil Güvenlik ekipleri, AB'nin sınır güvenliğinden sorumlu Frontex programına bağlı olarak İsveç bandıralı Poseidon adlı geminin yardım amaçlı bir tekneye yaklaştığını ve içinde cesetler bulduklarını aktardı. Çarşamba günü Libya'nın yaklaşık 50 km açıklarında 10 farklı tekneden acil durum çağrısı aldıklarını söyleyen Sahil Güvenlik sözcüsü, operasyonlarında en az 430 göçmeni kurtardıklarını belirtti. İsveçli yetkili Mattias Lindholm ise ""Ahşap tekneden 439 kişiyi kurtarmayı başardık"" dedi ve cesetlerin Poseidon adlı tekneye taşındığını açıkladı.","Libya açıklarında bir göçmen teknesinde çok sayıda ceset bulundu.  Sahil Güvenlik, tekneye yardım için yaklaşan İsveç bandıralı Poseidon gemisinin cesetleri bulduğunu açıkladı.  Olay, Libya'nın yaklaşık 50 km açığında meydana geldi.  Aynı gün içinde 10 farklı tekneden acil yardım çağrısı yapıldı.  Sahil Güvenlik ekipleri toplamda 430'dan fazla göçmeni kurtardı.
"
1249,"Performans artırıcı maddeler kullandığı gerekçesiyle 1999-2005 yılları arasında kazandığı yedi Fransa Bisiklet Turu madalyası geri alınan Amerikalı bisikletçi Lance Armstrong, doping yaptığını itiraf etti.","Amerikan Dopingle Mücadele Kurumu tarafından ömür boyu bisiklet yarışlarından men edilen Lance Armstrong, Oprah Winfrey'e verdiği mülakatta doping kullandığını kabul etti. Armstrong, yedi yarış öncesinde de bu ilaçları aldığını ve üzgün olduğunu söyledi. Ancak, ""sporun en büyük doping programı"" iddiasını reddetti ve yaptıklarının zekice ve ölçülü olduğunu savundu. Armstrong, kanser mücadelesinin kendisini kazanma psikolojisine soktuğunu belirtti ve doping soruşturmalarında yetkililerle işbirliği yapacağını açıkladı.","Lance Armstrong, Oprah Winfrey'e verdiği röportajda bisiklet yarışlarında doping kullandığını itiraf etti.  Yedi Tour de France zaferi öncesinde yasaklı maddeler aldığını kabul eden Armstrong,  büyük bir yalan söylediğini ve hatalarından dolayı üzgün olduğunu belirtti.  ""Ne pahasına olursa olsun kazanma"" zihniyetinin doping kullanımına ittiğini savunan eski bisikletçi,  yaptığının ""en büyük doping programı"" olduğu iddiasını reddetti.  Armstrong, doping kullanımını o dönemde hile olarak görmediğini ve yakalanmaktan korkmadığını da sözlerine ekledi.
"
1250,ABD Kongresi Rusya'nın ABD'deki başkanlık seçimine müdahale ettiği iddiaları nedeniyle Moskova'ya yaptırım uygulamak için harekete geçti.,"ABD Kongresi'nin geçirmeyi planladığı yasa, Rusya'ya yönelik yaptırımları kaldırmayı zorlaştıracak. Yasa, Rusya'nın Ukrayna'daki faaliyetlerini ve 2016 başkanlık seçimine müdahalesini cezalandırmayı amaçlıyor. Yasanın yürürlüğe girmesi durumunda Rusya'nın kilit sektörlerine ve petrol şirketlerine kısıtlamalar getirilecek. Beyaz Saray yasayı destekliyor ve Rusya'ya yönelik yaptırımların tamamen çözülene kadar devam etmesini istiyor. Ancak bazı Avrupa ülkeleri, yaptırımların kendi enerji projelerine zarar vereceğinden endişe ediyor.","ABD, Rusya'nın 2014'teki Kırım ilhakı ve Ukrayna'daki ayrılıkçıları desteklemesi nedeniyle yaptırımlar uyguluyor.  Kongre, mevcut ve yeni yaptırımları yasalaştırmak üzere, bu da Başkan'ın yetkilerini kısıtlıyor.  Yasa, Rusya'nın kilit sektörlerini hedef alıyor ve Avrupa'daki bazı enerji projelerini etkileyebileceği için endişelere yol açıyor.  Beyaz Saray yasayı desteklese de, bu durum ABD-Rusya ilişkilerini daha da gerginleştirebilir. Avrupa ülkeleri ise, yasanın kendi enerji politikalarına müdahale edebileceğinden endişe duyuyor.
"
1255,Tam uykuya dalarken birden düşme hissine kapılıp vücudumuzun silkindiğini çok görmüşüzdür. Oldukça yaygın olan bu hisse beyindeki iki bölgenin kontrol çatışması neden oluyor.,"Uykuda hipnik seğirmeler, beyin ve vücut arasındaki çatışmanın bir göstergesidir. Uykuda vücut felç olmuş gibi hissederken, beyin bazı temel fonksiyonları kontrol etmeye devam eder. Uykuya dalma sırasında retiküler aktivasyon sistemi vücut kontrolünü bırakırken, ventrolateral çekirdek devreye girer. Bu durum, bazen rüyalarla fiziksel duyumları birleştirmemize neden olabilir. Hipnik seğirmelerin tam olarak nedeni bilinmemektedir, ancak genellikle endişe edilecek bir durum değildir. Uyku sırasında yaşanan bu çatışma ilginç bir fenomendir.","Hipnik seğirme, uykuya dalarken beynin çevreyle bağlantısını kesmesi sırasında oluşan bir çatışmadan kaynaklanır.  Vücut uyku sırasında felç gibi bir haldeyken kas kontrolü aniden durmaz ve bu da seğirmeler yaratır. Beynin retiküler aktivasyon sistemi ve ventrolateral preoptik çekirdek arasındaki kontrol geçişi sırasında bu seğirmeler meydana gelir.  Seğirmeler, uyanıklığın enerji kalıntılarının ani yükselişiyle tetiklenirken, nedeni tam olarak bilinmemektedir. Bu durum genellikle zararsızdır ve uykuya dalma anındaki ilginç bir çatışmayı yansıtır.
"
1256,Emirates Havayolları'nın patronu bazı şirketlerin bölgedeki füzelere dair bildiklerini paylaşması durumunda Ukrayna üzerinde seyrederken füzeyle düşürüldüğüne inanılan Malezya Havayolları uçağı faciasının hiç yaşanmamış olabileceğini söyledi.,"Emirates CEO'su Tim Clark, Malezya Havayolları uçağının Ukrayna'da düşürülmesiyle ilgili olarak bazı havayolu şirketlerinin bu bilgiye sahip olduğunu ancak diğer şirketlerle paylaşmadıklarını belirtti. Eğer bu bilgi paylaşılsaydı, tüm havayolu şirketlerinin tehlikeli bölgeden kaçınacağını söyledi. Clark, bazı şirketlerin bu bilgiye sahip olduğunu ve önlemler aldıklarını savundu.","Emirates Başkanı Tim Clark, MH17 sefer sayılı uçağın düşürüldüğü bölgede füzelerin varlığından haberdar olmadıklarını belirtti.  Bazı havayolu şirketlerinin ise bu bilgiye sahip olup diğerleriyle paylaşmadığını iddia etti. Clark, Emirates'in bu bilgiye sahip olsaydı söz konusu bölgeden uzak duracağını söyledi.  Bölge belirli bir irtifanın üzerinde güvenli kabul ediliyordu ve facia anında başka yolcu uçakları da aynı bölgedeydi.  Clark, bilginin paylaşılmamasından duyduğu endişeyi dile getirdi.
"
1259,"Yapılan bir araştırma, Afrika fillerinin tüm memeliler arasında en az uyuyan memeli hayvan türü olduğunu ortaya koydu.",Botswana'daki fillerin uyku düzeni araştırıldı. Doğal yaşam ortamlarında yaşayan fillerin günde en fazla 2 saat uyuduğu belirlendi. Dişi filler ise birkaç güne kadar uyanık kalabiliyor ve sürüyü yırtıcılara karşı koruyabiliyor. Fillerin az uyumasının büyüklükleriyle ilgili olduğu düşünülüyor. Araştırmada fillerin uyku düzenlerini belirlemek için takip cihazları kullanıldı. Fillerin bu az uykuyla nasıl hayatta kaldıkları hala bir gizem.,"Doğal ortamlarındaki filler, hayvanat bahçesindeki fillerin aksine günde sadece 2 saat uyuyor.  Sürü lideri dişi filler ise günlerce uyanık kalıp sürüyü koruyabiliyor ve uzun mesafeler katedebiliyor.  Lider filler sadece birkaç günde bir derin uykuya geçiyor ve bu sırada yatıyorlar.  Araştırmacılar fillerin hortumlarına takip cihazı ve jiroskop yerleştirerek uyku düzenlerini incelediler. Fillerin az uyumaları, derin uykunun hafızayı güçlendirdiği tezine ters düşüyor.
"
1263,"Fransa'nın yılın üçüncü çeyreğinde bir önceki çeyreğe göre beklentilerin üzerinde yüzde 0,3 büyümesiyle Euro Bölgesi'nin büyüme hızı yüzde 0,2 oldu. Üçüncü çeyrekle birlikte Yunanistan ise durgunluktan çıktı ve yeniden büyümeye başladı.","Fransa'da tüketim ve ihracatın beklenenden iyi performans göstermesiyle büyüme tahminleri aşıldı. Almanya ise sadece yüzde 0,1 büyüyerek durgunluğa girmekten kıl payı kurtuldu. Yunanistan ise 2009'dan bu yana ilk kez bir çeyrekte pozitif büyüme yakaladı. İtalya ise üst üste 13 çeyrektir süren ekonomik daralma trendine devam etti. Avrupa ekonomisi, düşük büyüme oranlarıyla yoluna devam ederken reform çağrıları artıyor.","Fransa, beklenenden iyi hanehalkı tüketimi ve ihracat sayesinde büyüme tahminlerini aştı.  Almanya durgunluktan kıl payı kurtulurken, Yunanistan 2009'dan beri ilk pozitif büyümesini yaşadı. İtalya ise daralmaya devam ederek ekonomik sıkıntılarını sürdürdü. Avrupa'da büyümeyi teşvik etme çağrıları artsa da, Almanya kemer sıkma politikalarından yana. ABD Hazine Bakanı, Almanya başta olmak üzere Euro Bölgesi ülkelerini harcamaları artırmaya çağırdı.
"
1270,"Almanya Başbakanı Angela Merkel, göç akını ve göçmenlerin Avrupa Birliği (AB) için varoluşsal bir mesele olduğunu ve birliğin geleceğini belirleyebileceğini söyledi.","Almanya Başbakanı Angela Merkel, AB liderler zirvesi öncesi yaptığı konuşmada, yasa dışı göçün önlenmesi gerektiğini vurguladı. Merkel, AB'nin itibarını koruyabilmesi için Avrupa değerlerinin muhafaza edilmesi gerektiğini belirtti. Göç krizi, AB zirvesinde en önemli gündem maddelerinden biri olacak. Akdeniz'e sınırı olan ülkeler, diğer üye devletlerin de sorumluluk üstlenmesini savunurken, Orta Avrupa ülkeleri buna karşı çıkıyor. Almanya iç siyasetinde de göç krizi baskı oluşturuyor. Avrupa'ya göç, 2015 yılındaki yoğunluğuna kıyasla azalmış durumda.","Merkel, Avrupa'nın kaderini göçün belirleyebileceğini ve yasa dışı göçün önlenmesi gerektiğini vurguladı.  Avrupa değerlerinin korunmasının AB'nin itibarı için önemli olduğunu savunan Merkel, çok taraflı bir göç yaklaşımı gerektiğini belirtti.  Akdeniz ülkeleri göçmen sorumluluğunun paylaşılmasını isterken, Orta Avrupa ülkeleri buna karşı çıkıyor. Merkel, Almanya'daki iç siyasi baskılar nedeniyle AB zirvesinde göç krizine çözüm bulunmasını umuyor.  Aksi takdirde koalisyon hükümetinin dağılması riski bulunuyor.
"
1271,Türkiye'deki seçmenin yüzde 49.3'ü 1 Kasım seçimlerinde oyunu AKP'den yana kullandı ve 317 milletvekili ile tek başına iktidarın önünü açtı.,"1 Kasım seçim sonuçlarına göre, CHP oy oranını yükselterek yüzde 25.4'e ulaştı. MHP yüzde 11.9 oy alırken, HDP'nin oy oranı yüzde 10.6'ya geriledi. AKP ise 2011 seçimlerine kıyasla oy oranını artırarak büyük bir başarı elde etti. AKP'ye gelen oyların büyük bir bölümü, 7 Haziran'da MHP'ye ve HDP'ye verilen oylardan geldi. Seçmenlerin AKP'ye yönelmesinde ekonomik istikrar ve terörle mücadele beklentileri etkili oldu.","1 Kasım seçimleri sonuçlarına göre CHP küçük bir yükselişle %25.4 oy alırken, MHP %11.9, HDP ise %10.6 oyda kaldı.  AKP'nin oylarındaki artışın büyük kısmı 7 Haziran seçimlerinde MHP ve HDP'ye kayan seçmenin geri dönüşünden kaynaklanıyor.  Ekonomik istikrar kaygısı, terör endişesi ve güçlü hükümet beklentisi AKP'ye oy veren seçmen sayısını artırdı.  AKP'nin vaatleri ve aday listelerindeki değişiklikler de etkili oldu. Seçim sürecinin adil olmadığı ve korku ortamının hakim olduğu yönündeki eleştiriler de mevcut.
"
