gemini_prediction,orig_gemini_prediction,gpt_prediction,orig_gpt_prediction,label,q_idx,config,strategy,criteria
"رفعت مدينة ووهان الصينية عدد وفيات فيروس كورونا بمقدار 1290 شخصًا، ليصل الإجمالي إلى حوالي 4000.  وعزت السلطات هذا التعديل إلى الضغط على العاملين في بداية الأزمة، ما أدى إلى تأخر وعدم دقة في التقارير الأولية.  وأكدت السلطات  أن المسؤولين لم يتلاعبوا بالأرقام،  معللةً بعض النقص بعدم تسجيل وفيات الذين توفوا في منازلهم.  وتعرضت الصين لانتقادات دولية  بشأن مصداقية أعداد الضحايا المعلنة سابقًا.
",,عزت الصين عدم دقة المعلومات حول فيروس كورونا إلى الضغط الذي تعرضت له السلطات في بداية الأزمة. وتشير التقارير إلى زيادة في عدد الوفيات بمقدار 1290 شخصا، ليصل العدد الإجمالي إلى حوالي 4000. وتعزو السلطات التأخير وعدم الدقة إلى الضغوط الواقعة عليها في الأيام الأولى للأزمة.,,أفادت وسائل إعلام صينية بأن المسؤولين في مدينة ووهان، التي انطلق منها وباء كورونا، قد عدلوا أعداد الوفيات بفعل الفيروس، لترتفع بنسبة 50 في المئة.,567,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': True, 'number': 8}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 43}, 'should_replace_conjunctions': {'enabled': True, 'number': 6}, 'should_replace_ner': {'enabled': True, 'number': 5}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",0,
"تعرض رجل يهودي، ناثان غراف، للطعن عدة مرات أمام مطعم يهودي في ميلانو.  لم تُحدد هوية المهاجم بعد، ومازال البحث جارياً عنه.  لم تعرف دوافع الهجوم، ولكن الشرطة تحقق في احتمال كونه جريمة كراهية.  أكدت الجالية اليهودية في ميلانو أملها في أن يكون الحادث معزولاً،  وأشار نائب رئيس الجالية إلى عدم وجود مشكلات سابقة في المدينة، واستبعادهم للطابع الشخصي في الهجوم.
","تعرض رجل يهودي، ناثان غراف، للطعن عدة مرات أمام مطعم يهودي في ميلانو.  لم تُحدد هوية المهاجم بعد، ومازال البحث جارياً عنه.  لم تعرف دوافع الهجوم، ولكن الشرطة تحقق في احتمال كونه جريمة كراهية.  أكدت الجالية اليهودية في ميلانو أملها في أن يكون الحادث معزولاً،  وأشار نائب رئيس الجالية إلى عدم وجود مشكلات سابقة في المدينة، واستبعادهم للطابع الشخصي في الهجوم.
",تعزيز حول ناثان غراف سك عد مر. شرطة تحقق إمكان وقوع جريمة كراه. لم يتم تحديد هوى مهاجم لا أزال دافع وراء هجوم غير معروف.,تعزيز الإجراءات الأمنية حول المواقع اليهودية في ميلانو بعد طعن ناثان غراف بسكين عدة مرات. لم يتم تحديد هوية المهاجم ولا يزال الدافع وراء الهجوم غير معروف. الشرطة تحقق في إمكانية وقوع جريمة كراهية.,عززت إيطاليا الإجراءات الأمنية لحماية المواقع اليهودية في مدينة ميلانو بعد طعن يهودي إسرائيلي الجنسية في المدينة، بحسب مسؤولين إيطاليين.,32,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': True, 'number': 9}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 48}, 'should_replace_conjunctions': {'enabled': True, 'number': 5}, 'should_replace_ner': {'enabled': True, 'number': 10}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",1,"['Fluency', 'Coherence', 'Consistency']"
"في أول مقابلة تلفزيونية له، كشف السيسي عن محاولتين لاغتياله دون تحديد توقيتهما.  وأكد أن ترشحه للرئاسة جاء استجابة لرغبة الشعب المصري.  ونفى  وجود طموحات سياسية لديه عند إطاحة مرسي، مرجعاً قرار الترشح  للأخطار التي تواجهها مصر.  كما أقر بوقوع ضحايا أبرياء وتجاوزات في حقوق الإنسان أثناء المواجهات الأمنية.  ويتوقع فوزه بالرئاسة، ليصبح بذلك امتداداً لسلسلة  الحكام العسكريين في مصر.
",,تحدث المرشح الرئاسي المصري عبد الفتاح السيسي في مقابلة تلفزيونية عن محاولتي اغتياله وعن إرادة المصريين في إنهاء حكم الإخوان المسلمين. ومن المتوقع أن يفوز السيسي بشكل واسع في الانتخابات الرئاسية المقبلة. وتتهم جماعات حقوق الإنسان السلطات المصرية بانتهاك حقوق الإنسان.,,قال المرشح الرئاسي المصري عبد الفتاح السيسي، وزير الدفاع السابق، إنه لا عودة لجماعة الإخوان المسلمين إذا ما فاز بالانتخابات الرئاسية القادمة.,325,"{'should_shuffle': False, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': True, 'number': 12}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 49}, 'should_replace_conjunctions': {'enabled': True, 'number': 4}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",0,
"أثار الفنان محمد رمضان جدلاً واسعاً بعد نشره مقطع فيديو يظهره في قمرة قيادة طائرة، متظاهراً بقيادتها. قررت وزارة الطيران المدني إلغاء رخصة قائد الطائرة وسحبها مدى الحياة، مع سحب رخصة مساعده لمدة عام.  كما قبلت الوزارة استقالة مدير شركة الطيران المالكة للطائرة.  أكدت الوزارة  مخالفة الواقعة لقواعد الطيران المدني، بينما لم يعلق رمضان على القرار.  وتؤكد الواقعة أهمية التزام شركات الطيران بإجراءات السلامة الجوية.
","أثار الفنان محمد رمضان جدلاً واسعاً بعد نشره مقطع فيديو يظهره في قمرة قيادة طائرة، متظاهراً بقيادتها. قررت وزارة الطيران المدني إلغاء رخصة قائد الطائرة وسحبها مدى الحياة، مع سحب رخصة مساعده لمدة عام.  كما قبلت الوزارة استقالة مدير شركة الطيران المالكة للطائرة.  أكدت الوزارة  مخالفة الواقعة لقواعد الطيران المدني، بينما لم يعلق رمضان على القرار.  وتؤكد الواقعة أهمية التزام شركات الطيران بإجراءات السلامة الجوية.
","وزارة الطيران المدني في مصر تقرر سحب رخصة الطيار والطيار المساعد بعد أن قام الممثل والمغني محمد رمضان بالجلوس في مقعد مساعد الطيار في طائرة خاصة، مما أثار جدلاً واسعاً على مواقع التواصل الاجتماعي. نعتقد عادة أن شخصياتنا ومعتقداتنا بمثابة انعكاس لجوهرنا، سواء كنا نتحلى بالخجل أو الانطلاق أو نخشى الالتزام، أو كنا شركاء مخلصين، أو كنا يساريين أو يمينيين، كما نحب الاعتقاد بأن هذه الصفات الشخصية مستمدة من مصادر دماغية أو أخلاقية أو حتى روحية. الشركة المالكة للطائرة أعلنت قبول استقالة مديرها. يمكن أن تتشكل الآراء والقيم بناء على صفاتنا الجسدية وقال باحثون في الدراسة: ""تظهر النتائج أن قدرا كبيرا من التفاوت الشخصي في الانفتاح اجتماعيا يمكن التنبؤ به من خلال القوة الجسدية والجاذبية الجسدية"".",وزارة الطيران المدني في مصر تقرر سحب رخصة الطيار والطيار المساعد بعد أن قام الممثل والمغني محمد رمضان بالجلوس في مقعد مساعد الطيار في طائرة خاصة، مما أثار جدلاً واسعاً على مواقع التواصل الاجتماعي. الشركة المالكة للطائرة أعلنت قبول استقالة مديرها.,اتخذت وزارة الطيران المدني المصرية عدة إجراءات عقابية ضد طيار ومساعده، بعدما أثبتت تحقيقات أن طاقم قيادة طائرة خاصة سمح للممثل المصري محمد رمضان بالدخول لقمرة القيادة والتظاهر بقيادتها وتصوير ذلك ونشره على مواقع التواصل الاجتماعي.,369,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': True, 'number': 6}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 2}}",1,"['Relevance', 'Consistency']"
"أعرب الجعفري عن أسفه لقرار التحالف الدولي ضد داعش بقيادة الولايات المتحدة، مشيراً إلى مشاركة 30 دولة.  وأكد الجعفري تلقي العراق دعماً متكرراً من إيران المجاورة.  كما نفى  توقع مشاركة قوات أجنبية في القتال البري بالعراق وسوريا.  في سياق متصل، شنت  الطائرات الأمريكية أولى غاراتها جنوب غرب بغداد ضد داعش. ونفت أمريكا طلبها التنسيق مع إيران في العمليات العسكرية،  مُكذبةً مزاعم خامنئي.
","أعرب الجعفري عن أسفه لقرار التحالف الدولي ضد داعش بقيادة الولايات المتحدة، مشيراً إلى مشاركة 30 دولة.  وأكد الجعفري تلقي العراق دعماً متكرراً من إيران المجاورة.  كما نفى  توقع مشاركة قوات أجنبية في القتال البري بالعراق وسوريا.  في سياق متصل، شنت  الطائرات الأمريكية أولى غاراتها جنوب غرب بغداد ضد داعش. ونفت أمريكا طلبها التنسيق مع إيران في العمليات العسكرية،  مُكذبةً مزاعم خامنئي.
",قال الجعفري إن إيران قدمت الدعم للعراق وأعرب عن أسفه للقرار الذي اتخذ في مؤتمر باريس. هاجمت الطائرات الأمريكية موقعًا لتنظيم الدولة الإسلامية في بغداد. أمريكا نفت مزاعم خامنئي بشأن التعاون مع إيران في العمليات العسكرية. تقدر عدد مقاتلي التنظيم بحوالي 30 إلى 31 ألفًا في العراق وسوريا.,قال الجعفري إن إيران قدمت الدعم للعراق وأعرب عن أسفه للقرار الذي اتخذ في مؤتمر باريس. هاجمت الطائرات الأمريكية موقعًا لتنظيم الدولة الإسلامية في بغداد. أمريكا نفت مزاعم خامنئي بشأن التعاون مع إيران في العمليات العسكرية. تقدر عدد مقاتلي التنظيم بحوالي 30 إلى 31 ألفًا في العراق وسوريا.,انتقد وزير الخارجية العراقي ابراهيم الجعفري قرار عدم دعوة إيران لحضور المؤتمر الدولي الذي عقد في باريس لمناقشة سبل مواجهة تنظيم الدولة الاسلامية.,254,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",1,['Fluency']
"أحدث منصات ألعاب نينتندو، ""دينا"" ، تحتوي بطاقاتها على مادة كيميائية ذات مذاق مُنفر. أكدت نينتندو إضافة ""بنزوات سويتشتونيوم"" لمنع ابتلاع البطاقات الصغيرة. وصف أحد المستخدمين المذاق بأنه كيميائي يشبه رائحة السيارة الجديدة، واستمر معه لساعات. رغم التحذيرات، قام العديد بتجربة تذوق البطاقات ونشروا مقاطع فيديو توثّق ردود فعلهم. ونصحت الشركة بعدم تذوق البطاقات نظراً لمذاقها الكريه.","أحدث منصات ألعاب نينتندو، ""سويتش""، تحتوي بطاقاتها على مادة كيميائية ذات مذاق مُنفر.  أكدت نينتندو إضافة ""بنزوات ديناتونيوم""  لمنع ابتلاع البطاقات الصغيرة. وصف أحد المستخدمين المذاق بأنه كيميائي  يشبه رائحة السيارة الجديدة، واستمر معه لساعات.  رغم التحذيرات، قام العديد بتجربة تذوق البطاقات ونشروا مقاطع فيديو توثّق ردود فعلهم.  ونصحت الشركة بعدم تذوق البطاقات نظراً لمذاقها الكريه.
",منصة ننتندو سويتش الجديدة تثير جدلاً بسبب مذاق بطاقاتها الداخلية المريرة. تم استخدام مادة كيميائية في البطاقات لمنع ابتلاعها دون قصد، ولكن بعض المستخدمين أبلغوا عن تجربة مذاق سيء. تحذر الشركة من تذوق البطاقات في المنزل.,منصة ننتندو سويتش الجديدة تثير جدلاً بسبب مذاق بطاقاتها الداخلية المريرة. تم استخدام مادة كيميائية في البطاقات لمنع ابتلاعها دون قصد، ولكن بعض المستخدمين أبلغوا عن تجربة مذاق سيء. تحذر الشركة من تذوق البطاقات في المنزل.,"اشتكى بعض المستخدمين من أن البطاقات الإلكترونية الداخلية في منصة ألعاب ""ننتندو سويتش"" سيئة المذاق جدا، بسبب وجود ""مادة مضافة"" تهدف إلى منع ابتلاعها دون قصد.",142,"{'should_shuffle': False, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': True, 'number': 8}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",2,['Consistency']
أحرقت منازل ومعابد بوذية، ما أجبر السكان على النزوح، بينما نُهبَت ممتلكاتهم قبل إحراقها. اندلعت أعمال شغب في بنغس بازار، كوكلاديش، على خلفية صورة مسيئة نُشرت على فيسبوك. وُصفت أعمال العنف بأنها متعمدة ومخطط لها ضد الأقلية البوذية، وامتدت إلى ضواحي تشياغونغ. وتُقدم الحكومة مساعدات للضحايا، وتعهدت بإعادة بناء المنازل والمعابد.,"اندلعت أعمال شغب في كوكس بازار، بنغلاديش، على خلفية صورة مسيئة نُشرت على فيسبوك.  أحرقت منازل ومعابد بوذية، ما أجبر السكان على النزوح،  بينما نُهبَت ممتلكاتهم قبل إحراقها.  وُصفت أعمال العنف بأنها متعمدة ومخطط لها ضد الأقلية البوذية، وامتدت إلى ضواحي تشياغونغ.  وتُقدم الحكومة مساعدات للضحايا، وتعهدت بإعادة بناء المنازل والمعابد.
",تعرضت منازل ومعابد في منطقة كوكس بازار في بنغلاديش للتدمير والسرقة بعد اندلاع أعمال عنف ضد الأقلية البوذية. فرضت قوات الأمن حظر تجوال وتم توزيع المساعدات على الضحايا. تعمل الحكومة على إعادة بناء المنازل والمعابد المدمرة.,تعرضت منازل ومعابد في منطقة كوكس بازار في بنغلاديش للتدمير والسرقة بعد اندلاع أعمال عنف ضد الأقلية البوذية. فرضت قوات الأمن حظر تجوال وتم توزيع المساعدات على الضحايا. تعمل الحكومة على إعادة بناء المنازل والمعابد المدمرة.,هاجم متظاهرون مسلمون قرى بوذية في بنغلاديش بعد ظهور صور قيل إنها لنسخة قرآن محترقة على موقع فيسبوك للتواصل الاجتماعي.,563,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': True, 'number': 7}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",2,"['Fluency', 'Consistency']"
"انخفضت أسواق الأسهم العالمية بشكل حاد بعد تهديد ترامب بفرض تعريفات جمركية جديدة على الصين.  خسر مؤشر داو جونز أكثر من 300 نقطة، وتراجعت الأسواق الآسيوية والأوروبية بشكل ملحوظ.  جاء تهديد ترامب رداً على ما وصفه بـ ""ممارسات الصين غير العادلة"" المتعلقة بالملكية الفكرية.  كما أعلنت روسيا فرض تعريفات انتقامية على سلع أمريكية رداً على تعريفات الصلب والألومنيوم.  أثار هذا التصعيد مخاوف من حرب تجارية عالمية.
","انخفضت أسواق الأسهم العالمية بشكل حاد بعد تهديد ترامب بفرض تعريفات جمركية جديدة على الصين.  خسر مؤشر داو جونز أكثر من 300 نقطة، وتراجعت الأسواق الآسيوية والأوروبية بشكل ملحوظ.  جاء تهديد ترامب رداً على ما وصفه بـ ""ممارسات الصين غير العادلة"" المتعلقة بالملكية الفكرية.  كما أعلنت روسيا فرض تعريفات انتقامية على سلع أمريكية رداً على تعريفات الصلب والألومنيوم.  أثار هذا التصعيد مخاوف من حرب تجارية عالمية.
",هبوط مؤشر داو جونز بنسبة 1.6% بسبب تهديد ترامب بفرض تعريفات جمركية على السلع الصينية بقيمة 200 مليار دولار، مما أثار مخاوف من حرب تجارية. روسيا أعلنت أيضًا فرض تعريفات على السلع الأمريكية ردًا على التعريفات الأمريكية على وارداتها من الصلب والألومنيوم.,هبوط مؤشر داو جونز بنسبة 1.6% بسبب تهديد ترامب بفرض تعريفات جمركية على السلع الصينية بقيمة 200 مليار دولار، مما أثار مخاوف من حرب تجارية. روسيا أعلنت أيضًا فرض تعريفات على السلع الأمريكية ردًا على التعريفات الأمريكية على وارداتها من الصلب والألومنيوم.,هبطت مؤشرات أسواق المال حول العالم، في أعقاب تهديد الرئيس الأمريكي، دونالد ترامب، بفرض مزيد من التعريفات الجمركية على السلع الصينية.,238,"{'should_shuffle': False, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': True, 'number': 7}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",1,['Consistency']
"بدأت القوات العراقية عملية عسكرية واسعة لاستعادة الفلوجة من تنظيم ""الدولة الإسلامية"" بدعم من التحالف الغربي.  أعربت الأمم المتحدة عن قلقها البالغ بشأن سلامة المدنيين، داعيةً لفتح ممرات آمنة لإجلائهم.  تعاني المدينة من نقص حاد في الغذاء والدواء منذ أشهر،  ويخشى استخدام المدنيين كدروع بشرية.  دعا المرجع السيستاني القوات العراقية إلى احترام المدنيين، بينما منعت ""الدولة الإسلامية"" السكان من مغادرة المدينة.
","بدأت القوات العراقية عملية عسكرية واسعة لاستعادة الفلوجة من تنظيم ""الدولة الإسلامية"" بدعم من التحالف الغربي.  أعربت الأمم المتحدة عن قلقها البالغ بشأن سلامة المدنيين، داعيةً لفتح ممرات آمنة لإجلائهم.  تعاني المدينة من نقص حاد في الغذاء والدواء منذ أشهر،  ويخشى استخدام المدنيين كدروع بشرية.  دعا المرجع السيستاني القوات العراقية إلى احترام المدنيين، بينما منعت ""الدولة الإسلامية"" السكان من مغادرة المدينة.
",أوضاع إنسان تدهور رق سبب اشتباك نقص مواد غذاء طب. قوة عراق أبدأ عملة استعادة تنظيم إسلام أمم حذر خطر مدني دعا فتح ممر آمن خروج.,قوات العراق تبدأ عملية لاستعادة الفلوجة من تنظيم الدولة الإسلامية، والأمم المتحدة تحذر من خطر المدنيين وتدعو لفتح ممرات آمنة للخروج. الأوضاع الإنسانية تتدهور في الفلوجة والرقة بسبب الاشتباكات ونقص المواد الغذائية والطبية.,"قالت الأمم المتحدة إنها قلقة بشأن مصير نحو 50 ألف مدني لا يزالون في مدينة الفلوجة العراقية، بينما تسعى القوات العراقية إلى تحريرها من ما يعرف بتنظيم ""الدولة الإسلامية"".",42,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': True, 'number': 11}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 35}, 'should_replace_conjunctions': {'enabled': True, 'number': 6}, 'should_replace_ner': {'enabled': True, 'number': 6}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",1,"['Fluency', 'Coherence', 'Consistency']"
"سترسل نيجيريا 900 جندي إلى مالي، بدءًا بدفعة من 190 جنديًا، لتكون أول قوة غرب أفريقية تنضم للتدخل الفرنسي.  وذلك ضمن قوة أفريقية قوامها 3300 جندي، بموجب قرار مجلس الأمن.  وستشارك تشاد بـ 2000 جندي، إضافة إلى دول أخرى كبنين وغانا.  تواصل القوات الفرنسية والمالية عملياتها البرية ضد المسلحين في ديابالي.  ويشارك حاليًا 800 جندي فرنسي، ومن المتوقع أن يصل العدد إلى 2500.
",,نيجيريا تعتزم إرسال 900 جندي إلى مالي للمشاركة في العمليات العسكرية ضد المسلحين الإسلاميين. تشاد أيضًا تعهدت بإرسال 2000 جندي، وتعهدت بنين وغانا والنيجر والسنغال وبوركينافاسو وتوغو بالمشاركة. فرنسا تواصل عملياتها البرية والجوية في مالي بدعم من القوات الأفريقية والمانحين الدوليين.,,تتجه الدفعة الأولى من القوات النيجيرية إلى مالي الخميس للمشاركة في العمليات العسكرية الدائرة ضد متمردين إسلاميين في شمال البلاد.,307,"{'should_shuffle': False, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': True, 'number': 12}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 45}, 'should_replace_conjunctions': {'enabled': True, 'number': 3}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",0,
"علقت السفارة الأمريكية في العراق خدمات التأشيرات مؤقتًا، ونصحت رعاياها بمغادرة البلاد فورًا بسبب تزايد التهديدات الأمنية.  جاء ذلك بعد زيارة بومبيو المفاجئة لبغداد،  حيث طالب بمعالجة  الميليشيات الشيعية المدعومة من إيران.  نشب خلاف بين بريطانيا وأمريكا حول مستوى التهديد الإيراني،  إذ قلل جنرال بريطاني من شأن الخطر،  مخالفًا بذلك التقييم الأمريكي.  وأكدت القيادة المركزية الأمريكية وجود تهديدات حقيقية تتطلب أعلى درجات التأهب.
",,السفارة الأمريكية في العراق تعلق خدمات التأشيرات وتطلب من موظفيها مغادرة العراق على وجه السرعة. تقارير استخباراتية تكشف عن تهديدات من ميليشيات شيعية مدعومة من إيران. الجنرال البريطاني يعارض تقييم الولايات المتحدة للتهديد الإيراني. قوات التحالف تتخذ تدابير لحماية القوات الأمريكية في العراق.,,أمرت الخارجية الأمريكية موظفي حكومة الولايات المتحدة من غير العاملين في حالات الطوارئ بمغادرة العراق على الفور، سواء كانوا في السفارة الأمريكية في بغداد أو في القنصلية الأمريكية في إربيل.,490,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': True, 'number': 12}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 49}, 'should_replace_conjunctions': {'enabled': True, 'number': 6}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",0,
"يسعى الادعاء الاسكتلندي لتحديد شركاء المقرحي في تفجير لوكربي، آملاً بتعاون أكبر من السلطات الليبية الجديدة.  وطلب الادعاء من المجلس الانتقالي تقديم الأدلة اللازمة لإدانة المتورطين، مؤكدًا أن القضية لا تزال مفتوحة.  صرح وزير العدل الليبي أن قضية المقرحي منتهية بالنسبة له،  معتبرًا أنه لا يمكن محاكمة شخص على نفس التهمة مرتين.  وأكد المجلس الانتقالي  التزامه بالتعاون مع بريطانيا في القضية وتقديم المعلومات اللازمة.
","يسعى الادعاء الاسكتلندي لتحديد شركاء المقرحي في تفجير لوكربي، آملاً بتعاون أكبر من السلطات الليبية الجديدة.  وطلب الادعاء من المجلس الانتقالي تقديم الأدلة اللازمة لإدانة المتورطين، مؤكدًا أن القضية لا تزال مفتوحة.  صرح وزير العدل الليبي أن قضية المقرحي منتهية بالنسبة له،  معتبرًا أنه لا يمكن محاكمة شخص على نفس التهمة مرتين.  وأكد المجلس الانتقالي  التزامه بالتعاون مع بريطانيا في القضية وتقديم المعلومات اللازمة.
","الأدعاء الاسكتلندي سعى حصول على تعاون كبر مجلس وطن انتقال تفجير طائر. وزارة خارجي بريطاني طالب تقديم معلوم لازم أكد استعداد سلط ليبي تعاون. يذكر أن نسبة المجندات النساء في القوات الجوية هي واحد من كل خمسة، وهي النسبة الأعلى بين كل فروع الجيش الأمريكي. المقراحي هو شخص وحيد مد قضة والأدعاء اعتقد أن هناك ضالع آخر. واعرب المقدم تيم ثورستون عن اعتقاده بأن الامر ""سيتطلب بعض الوقت"" لاستعادة الثقة كاملة في سلاح الجو.",الأدعاء الاسكتلندي يسعى للحصول على تعاون أكبر من المجلس الوطني الانتقالي في ليبيا في قضية تفجير طائرة لوكربي. المقراحي هو الشخص الوحيد المدان في القضية والأدعاء يعتقد أن هناك ضالعين آخرين. وزارة الخارجية البريطانية تطالب بتقديم المعلومات اللازمة وتؤكد استعداد السلطات الليبية للتعاون.,تقدم الادعاء العام في اسكتلندا بالمملكة المتحدة بطلب من النظام الجديد في ليبيا تقديم المساعدة في التحقيق في قضية لوكربي.,191,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 14}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 45}, 'should_replace_conjunctions': {'enabled': True, 'number': 4}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 2}}",1,"['Fluency', 'Relevance', 'Coherence']"
"أدى عدم اتفاق الكونغرس على الموازنة الجديدة إلى إغلاق جزئي لبعض الدوائر الحكومية الأمريكية.  ألقى الرئيس أوباما باللوم على الجمهوريين لرفضهم قانون الرعاية الصحية، واعتبر  إصرارهم على تأجيله  سبباً في تعطيل الموازنة.  يواجه مئات الآلاف من الموظفين إجازات غير مدفوعة،  وهي المرة الأولى التي يحدث فيها ذلك منذ 17 عامًا.  وحذر خبراء اقتصاديون من تأثير الإغلاق على الاقتصاد الأمريكي. وقد دعا رئيس مجلس النواب إلى تشكيل لجنة مشتركة لحل الأزمة.
","أدى عدم اتفاق الكونغرس على الموازنة الجديدة إلى إغلاق جزئي لبعض الدوائر الحكومية الأمريكية.  ألقى الرئيس أوباما باللوم على الجمهوريين لرفضهم قانون الرعاية الصحية، واعتبر  إصرارهم على تأجيله  سبباً في تعطيل الموازنة.  يواجه مئات الآلاف من الموظفين إجازات غير مدفوعة،  وهي المرة الأولى التي يحدث فيها ذلك منذ 17 عامًا.  وحذر خبراء اقتصاديون من تأثير الإغلاق على الاقتصاد الأمريكي. وقد دعا رئيس مجلس النواب إلى تشكيل لجنة مشتركة لحل الأزمة.
",أوباما يلقي كلمة بشأن إغلاق دوائر فيدرالية بسبب عدم اتفاق مجلسي الكونغرس على موازنة جديدة. الحكومة الأمريكية تغلق جزئياً وتهدد بتأثير سلبي على الاقتصاد. الانقسام السياسي يعرقل العمل الحكومي.,أوباما يلقي كلمة بشأن إغلاق دوائر فيدرالية بسبب عدم اتفاق مجلسي الكونغرس على موازنة جديدة. الحكومة الأمريكية تغلق جزئياً وتهدد بتأثير سلبي على الاقتصاد. الانقسام السياسي يعرقل العمل الحكومي.,دعا الرئيس الامريكي باراك أوباما الجمهوريين في مجلس النواب إلى السماح للحكومة بإعادة افتتاح الدوائر الفيدرالية التي أضطرت إلى إغلاقها وتمكينها من آداء أعمالها.,161,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",1,['Fluency']
